personid,year_week,experiment_time,treatment,phonecalls
8980,201044,0,1,NA
36494,201044,0,1,0.381
40320,201044,0,1,NA
17722,201044,0,1,NA
42624,201044,0,1,0.567
29216,201044,0,1,NA
14532,201044,0,1,NA
12974,201044,0,1,NA
44782,201044,0,1,0.443
8854,201044,0,1,0.561
38712,201044,0,1,0.367
36908,201044,0,1,0.409
16514,201044,0,1,0.457
43270,201044,0,1,NA
38898,201044,0,1,0.198
10794,201044,0,1,NA
21710,201044,0,1,NA
43288,201044,0,1,0.354
11868,201044,0,1,NA
29808,201044,0,1,0.55
44266,201044,0,1,0.35
45238,201044,0,1,NA
25628,201044,0,1,NA
28470,201044,0,1,NA
42104,201044,0,1,0.317
30308,201044,0,1,NA
38566,201044,0,1,0.548
30014,201044,0,1,0.397
18112,201044,0,1,NA
15294,201044,0,1,NA
30448,201044,0,1,NA
40328,201044,0,1,0.393
23772,201044,0,1,0.268
25520,201044,0,1,0.305
19482,201044,0,1,NA
29230,201044,0,1,0.444
5018,201044,0,1,NA
41818,201044,0,1,NA
38038,201044,0,1,0.35
39990,201044,0,1,0.39
40062,201044,0,1,0.409
38878,201044,0,1,0.085
37804,201044,0,1,NA
36032,201044,0,1,0.349
37296,201044,0,1,NA
42592,201044,0,1,0.463
4122,201044,0,1,0.383
28226,201044,0,1,NA
39512,201044,0,1,NA
37784,201044,0,1,NA
31150,201045,0,0,0.384
14384,201045,0,0,NA
29172,201045,0,0,0.381
25258,201045,0,0,NA
6362,201045,0,0,NA
15444,201045,0,0,0.349
22022,201045,0,0,NA
23126,201045,0,0,NA
18494,201045,0,0,NA
14220,201045,0,0,0.65
14556,201045,0,0,NA
17172,201045,0,0,NA
28190,201045,0,0,0.274
6364,201045,0,0,NA
33278,201045,0,0,0.37
39458,201045,0,0,0.403
17058,201045,0,0,NA
21604,201045,0,0,NA
16424,201045,0,0,0.437
43570,201045,0,0,0.35
26634,201045,0,0,0.412
43500,201045,0,0,NA
13710,201045,0,0,NA
43524,201045,0,0,0.186
32804,201045,0,0,0.35
23742,201045,0,0,NA
40346,201045,0,0,0.236
42632,201045,0,0,0.282
43258,201045,0,0,0.405
38862,201045,0,0,0.442
45254,201045,0,0,0.302
12306,201045,0,0,NA
39144,201045,0,0,0.354
38036,201045,0,0,NA
16334,201045,0,0,0.509
42146,201045,0,0,NA
25864,201045,0,0,0.573
37828,201045,0,0,NA
8522,201045,0,0,NA
14382,201045,0,0,NA
39466,201045,0,0,0.522
34890,201045,0,0,0.284
10098,201045,0,0,0.292
42152,201045,0,0,0.419
25056,201045,0,0,NA
16594,201045,0,0,0.508
45442,201045,0,0,0.243
30002,201045,0,0,NA
42682,201045,0,0,0.312
28560,201045,0,0,NA
28224,201045,0,0,0.391
11348,201045,0,0,NA
37276,201045,0,0,0.379
38046,201045,0,0,NA
11390,201045,0,0,NA
18502,201045,0,0,NA
12896,201045,0,0,NA
39748,201045,0,0,NA
40162,201045,0,0,0.445
31888,201045,0,0,0.59
44256,201045,0,0,NA
39164,201045,0,0,0.397
19684,201045,0,0,NA
40034,201045,0,0,0.334
24146,201045,0,0,NA
21648,201045,0,0,NA
37292,201045,0,0,0.26
37798,201045,0,0,0.376
33366,201045,0,0,NA
39502,201045,0,0,NA
29024,201045,0,0,NA
40334,201045,0,0,NA
7076,201045,0,0,NA
38074,201045,0,0,NA
38552,201045,0,0,0.192
32320,201045,0,0,0.456
28484,201045,0,0,0.375
7068,201045,0,0,NA
40174,201045,0,0,0.319
40008,201045,0,0,0.446
35408,201045,0,0,NA
13980,201045,0,0,NA
40456,201045,0,0,0.447
12426,201045,0,0,NA
4448,201045,0,0,NA
27704,201045,0,0,0.462
29248,201045,0,0,NA
36288,201045,0,0,0.375
35006,201045,0,0,0.341
26906,201045,0,0,NA
37812,201045,0,0,NA
33354,201045,0,0,0.366
31136,201045,0,0,0.283
44800,201045,0,0,0.366
38842,201045,0,0,0.267
35822,201045,0,0,NA
8834,201045,0,0,0.528
42096,201045,0,0,0.267
17160,201045,0,0,NA
29996,201045,0,0,NA
44794,201045,0,0,0.072
14374,201045,0,0,NA
7720,201045,0,0,0.228
44282,201045,0,0,0.361
36314,201045,0,0,0.374
42140,201045,0,0,NA
16422,201045,0,0,0.446
39478,201045,0,0,0.303
9710,201045,0,0,NA
40076,201045,0,0,NA
33128,201045,0,0,0.412
39490,201045,0,0,NA
6278,201045,0,0,NA
41332,201045,0,0,0.218
40336,201045,0,0,0.492
19470,201045,0,0,0.43
7488,201045,0,1,NA
13530,201045,0,1,NA
11868,201045,0,1,NA
44266,201045,0,1,0.205
25638,201045,0,1,0.243
42618,201045,0,1,0.161
26328,201045,0,1,0.022
8980,201045,0,1,NA
38038,201045,0,1,0.374
24142,201045,0,1,NA
38712,201045,0,1,0.444
14528,201045,0,1,0.471
30972,201045,0,1,NA
10226,201045,0,1,NA
28226,201045,0,1,NA
14522,201045,0,1,0.31
14048,201045,0,1,0.395
42592,201045,0,1,0.413
8854,201045,0,1,0.583
37296,201045,0,1,NA
42108,201045,0,1,0.289
26934,201045,0,1,0.087
36494,201045,0,1,0.257
25520,201045,0,1,0.286
10356,201045,0,1,0.434
41818,201045,0,1,NA
43278,201045,0,1,NA
23136,201045,0,1,0.471
38070,201045,0,1,NA
39096,201045,0,1,0.516
28492,201045,0,1,NA
43286,201045,0,1,NA
40320,201045,0,1,NA
25628,201045,0,1,NA
39530,201045,0,1,NA
40192,201045,0,1,0.352
17722,201045,0,1,NA
44784,201045,0,1,0.294
10822,201045,0,1,NA
15294,201045,0,1,NA
44782,201045,0,1,0.398
25940,201045,0,1,NA
43288,201045,0,1,0.201
26618,201045,0,1,NA
16596,201045,0,1,0.51
39990,201045,0,1,0.354
29032,201045,0,1,NA
40328,201045,0,1,0.461
21710,201045,0,1,NA
31936,201045,0,1,0.433
23772,201045,0,1,0.368
42104,201045,0,1,0.39
38566,201045,0,1,0.675
31292,201045,0,1,0.512
41286,201045,0,1,0.329
40316,201045,0,1,0.444
42308,201045,0,1,0.349
38028,201045,0,1,NA
38898,201045,0,1,0.443
43534,201045,0,1,0.358
32590,201045,0,1,NA
33350,201045,0,1,0.144
30308,201045,0,1,NA
38018,201045,0,1,NA
5614,201045,0,1,NA
40490,201045,0,1,0.43
30006,201045,0,1,NA
38042,201045,0,1,NA
14678,201045,0,1,NA
17752,201045,0,1,NA
45238,201045,0,1,NA
4122,201045,0,1,0.309
38580,201045,0,1,0.184
22284,201045,0,1,0.473
12974,201045,0,1,NA
25700,201045,0,1,NA
35344,201045,0,1,0.4
39942,201045,0,1,0.203
43264,201045,0,1,0.315
31796,201045,0,1,NA
40444,201045,0,1,NA
38040,201045,0,1,NA
38878,201045,0,1,0.22
38052,201045,0,1,NA
30448,201045,0,1,NA
24324,201045,0,1,0.176
29216,201045,0,1,NA
42624,201045,0,1,0.387
39512,201045,0,1,NA
18112,201045,0,1,NA
29230,201045,0,1,0.438
38290,201045,0,1,0.314
40062,201045,0,1,0.403
37294,201045,0,1,0.185
29808,201045,0,1,0.371
36032,201045,0,1,0.32
25962,201045,0,1,0.325
4942,201045,0,1,NA
10794,201045,0,1,NA
37840,201045,0,1,NA
36908,201045,0,1,0.367
19482,201045,0,1,NA
21654,201045,0,1,0.51
30014,201045,0,1,0.369
37804,201045,0,1,NA
38022,201045,0,1,NA
43270,201045,0,1,NA
41318,201045,0,1,NA
43926,201045,0,1,0.273
40472,201045,0,1,0.415
24608,201045,0,1,0.293
25532,201045,0,1,NA
13574,201045,0,1,NA
37784,201045,0,1,NA
28470,201045,0,1,NA
23228,201045,0,1,0.582
14532,201045,0,1,NA
44408,201045,0,1,0.525
39548,201045,0,1,NA
17172,201046,0,0,NA
12306,201046,0,0,NA
38842,201046,0,0,0.341
27704,201046,0,0,0.395
11390,201046,0,0,NA
14374,201046,0,0,NA
14220,201046,0,0,0.644
9710,201046,0,0,NA
44800,201046,0,0,0.363
29172,201046,0,0,0.575
30002,201046,0,0,NA
37276,201046,0,0,0.327
40034,201046,0,0,0.493
39490,201046,0,0,NA
29996,201046,0,0,NA
45442,201046,0,0,0.229
23126,201046,0,0,NA
42152,201046,0,0,0.429
31150,201046,0,0,0.481
39478,201046,0,0,0.168
39164,201046,0,0,0.442
14556,201046,0,0,NA
41332,201046,0,0,0.17
42634,201046,0,0,0.253
42096,201046,0,0,0.337
38862,201046,0,0,0.44
40346,201046,0,0,0.3
36288,201046,0,0,0.361
28224,201046,0,0,0.445
28484,201046,0,0,0.416
39144,201046,0,0,0.409
43258,201046,0,0,0.322
22022,201046,0,0,NA
37798,201046,0,0,0.341
40456,201046,0,0,0.384
38074,201046,0,0,NA
33128,201046,0,0,0.413
40334,201046,0,0,NA
28560,201046,0,0,NA
37292,201046,0,0,0.179
7068,201046,0,0,NA
40008,201046,0,0,0.432
16334,201046,0,0,0.568
31888,201046,0,0,0.234
21604,201046,0,0,NA
43500,201046,0,0,NA
45254,201046,0,0,0.277
37812,201046,0,0,NA
8522,201046,0,0,NA
38046,201046,0,0,NA
4448,201046,0,0,NA
31136,201046,0,0,0.428
33354,201046,0,0,0.41
25056,201046,0,0,NA
44256,201046,0,0,NA
23742,201046,0,0,NA
16594,201046,0,0,0.355
33366,201046,0,0,NA
39502,201046,0,0,NA
40174,201046,0,0,0.345
12896,201046,0,0,NA
8834,201046,0,0,0.419
16422,201046,0,0,0.444
38036,201046,0,0,NA
26906,201046,0,0,NA
17058,201046,0,0,NA
18502,201046,0,0,NA
39458,201046,0,0,0.463
42146,201046,0,0,NA
12426,201046,0,0,NA
37828,201046,0,0,NA
15444,201046,0,0,0.285
25864,201046,0,0,0.373
18494,201046,0,0,NA
42632,201046,0,0,0.157
6362,201046,0,0,NA
29024,201046,0,0,NA
33278,201046,0,0,0.307
6364,201046,0,0,NA
13980,201046,0,0,0.388
21648,201046,0,0,NA
44282,201046,0,0,0.322
25258,201046,0,0,NA
14382,201046,0,0,NA
39466,201046,0,0,0.392
34890,201046,0,0,0.337
32804,201046,0,0,0.41
40076,201046,0,0,NA
11348,201046,0,0,NA
40162,201046,0,0,0.256
28190,201046,0,0,0.193
32320,201046,0,0,0.408
39748,201046,0,0,NA
24146,201046,0,0,NA
43570,201046,0,0,0.257
26634,201046,0,0,0.298
14384,201046,0,0,NA
17160,201046,0,0,NA
35822,201046,0,0,NA
10098,201046,0,0,0.365
7076,201046,0,0,NA
35006,201046,0,0,0.378
29248,201046,0,0,NA
38552,201046,0,0,0.263
19470,201046,0,0,0.496
19684,201046,0,0,NA
7720,201046,0,0,0.233
13710,201046,0,0,NA
42140,201046,0,0,NA
42682,201046,0,0,0.424
43524,201046,0,0,0.37
26934,201046,0,1,0.437
42592,201046,0,1,0.32
42624,201046,0,1,0.563
38018,201046,0,1,NA
14532,201046,0,1,NA
24324,201046,0,1,0.149
40062,201046,0,1,0.5
17752,201046,0,1,NA
16514,201046,0,1,0.371
24608,201046,0,1,0.323
10822,201046,0,1,NA
38042,201046,0,1,NA
23228,201046,0,1,0.276
43278,201046,0,1,NA
25520,201046,0,1,0.245
8854,201046,0,1,0.525
17906,201046,0,1,0.411
42308,201046,0,1,0.352
10794,201046,0,1,NA
38290,201046,0,1,0.449
37784,201046,0,1,NA
30006,201046,0,1,NA
38052,201046,0,1,NA
41318,201046,0,1,NA
26328,201046,0,1,0.001
37840,201046,0,1,NA
41818,201046,0,1,NA
21710,201046,0,1,NA
39942,201046,0,1,0.17
42628,201046,0,1,0.218
25700,201046,0,1,NA
19482,201046,0,1,NA
38878,201046,0,1,0.502
40472,201046,0,1,0.536
23772,201046,0,1,0.234
36032,201046,0,1,0.412
38580,201046,0,1,0.192
44782,201046,0,1,0.415
17722,201046,0,1,NA
45238,201046,0,1,NA
43270,201046,0,1,NA
38070,201046,0,1,NA
38038,201046,0,1,0.346
40164,201046,0,1,NA
23622,201046,0,1,NA
25940,201046,0,1,NA
37296,201046,0,1,NA
39548,201046,0,1,NA
38566,201046,0,1,0.372
43264,201046,0,1,0.156
4122,201046,0,1,0.404
39530,201046,0,1,NA
40192,201046,0,1,0.399
43288,201046,0,1,0.228
14528,201046,0,1,0.441
25638,201046,0,1,0.423
28470,201046,0,1,NA
44784,201046,0,1,0.25
30448,201046,0,1,NA
38040,201046,0,1,NA
13574,201046,0,1,NA
15294,201046,0,1,NA
36908,201046,0,1,0.336
5018,201046,0,1,NA
39990,201046,0,1,0.253
36494,201046,0,1,0.358
30308,201046,0,1,NA
30972,201046,0,1,NA
37804,201046,0,1,NA
40328,201046,0,1,0.533
43534,201046,0,1,0.374
25532,201046,0,1,NA
44408,201046,0,1,0.447
42108,201046,0,1,0.473
24142,201046,0,1,NA
29032,201046,0,1,NA
30014,201046,0,1,0.367
29808,201046,0,1,0.277
11868,201046,0,1,NA
41320,201046,0,1,0.19
38712,201046,0,1,0.444
38028,201046,0,1,NA
41286,201046,0,1,0.252
25628,201046,0,1,NA
43286,201046,0,1,NA
29216,201046,0,1,NA
42618,201046,0,1,0.19
16596,201046,0,1,0.434
31796,201046,0,1,NA
14048,201046,0,1,0.444
40490,201046,0,1,0.379
10226,201046,0,1,NA
4942,201046,0,1,NA
35344,201046,0,1,0.463
40320,201046,0,1,NA
44266,201046,0,1,0.281
38898,201046,0,1,0.189
23136,201046,0,1,0.188
39096,201046,0,1,0.385
31936,201046,0,1,0.286
40322,201046,0,1,0.393
18112,201046,0,1,NA
42104,201046,0,1,0.31
25962,201046,0,1,0.324
21654,201046,0,1,0.273
12974,201046,0,1,0.001
28226,201046,0,1,NA
40444,201046,0,1,NA
29230,201046,0,1,0.343
31292,201046,0,1,0.368
7488,201046,0,1,NA
31230,201046,0,1,NA
39512,201046,0,1,NA
32590,201046,0,1,NA
39634,201046,0,1,0.52
14678,201046,0,1,NA
38022,201046,0,1,NA
43926,201046,0,1,0.313
28492,201046,0,1,NA
33350,201046,0,1,0.339
10356,201046,0,1,0.156
22284,201046,0,1,0.307
14522,201046,0,1,0.245
8980,201046,0,1,NA
37294,201046,0,1,0.419
26618,201046,0,1,NA
13530,201046,0,1,NA
17160,201047,0,0,NA
37828,201047,0,0,NA
16594,201047,0,0,0.442
45442,201047,0,0,0.265
27704,201047,0,0,0.54
26906,201047,0,0,NA
14384,201047,0,0,NA
37276,201047,0,0,0.507
8834,201047,0,0,NA
6364,201047,0,0,NA
28190,201047,0,0,0.398
42152,201047,0,0,0.35
28224,201047,0,0,0.34
15444,201047,0,0,0.471
42140,201047,0,0,NA
11390,201047,0,0,NA
43570,201047,0,0,0.31
29024,201047,0,0,NA
21648,201047,0,0,NA
12426,201047,0,0,NA
29172,201047,0,0,0.56
39458,201047,0,0,0.308
29996,201047,0,0,NA
18494,201047,0,0,NA
35006,201047,0,0,0.436
28560,201047,0,0,NA
32320,201047,0,0,0.471
19684,201047,0,0,NA
18502,201047,0,0,NA
37812,201047,0,0,NA
43500,201047,0,0,NA
44800,201047,0,0,0.3
16424,201047,0,0,0.339
25056,201047,0,0,NA
37292,201047,0,0,0.224
31888,201047,0,0,0.459
21604,201047,0,0,NA
40076,201047,0,0,NA
38036,201047,0,0,NA
42146,201047,0,0,NA
33128,201047,0,0,0.444
40334,201047,0,0,NA
33354,201047,0,0,0.46
36288,201047,0,0,0.345
38552,201047,0,0,0.273
40008,201047,0,0,0.549
43258,201047,0,0,0.346
35822,201047,0,0,NA
42682,201047,0,0,0.422
45254,201047,0,0,0.317
7076,201047,0,0,NA
40456,201047,0,0,0.479
16422,201047,0,0,0.299
35408,201047,0,0,NA
39164,201047,0,0,0.161
40174,201047,0,0,0.418
28484,201047,0,0,0.388
38046,201047,0,0,NA
44256,201047,0,0,NA
42632,201047,0,0,0.427
14374,201047,0,0,NA
39144,201047,0,0,0.305
44282,201047,0,0,0.395
31150,201047,0,0,0.392
34890,201047,0,0,0.367
40162,201047,0,0,0.462
12896,201047,0,0,NA
29248,201047,0,0,NA
22022,201047,0,0,NA
42634,201047,0,0,0.365
24146,201047,0,0,NA
14220,201047,0,0,0.395
9710,201047,0,0,NA
13980,201047,0,0,0.577
40346,201047,0,0,0.32
7720,201047,0,0,0.239
23126,201047,0,0,NA
36314,201047,0,0,0.513
43524,201047,0,0,0.181
40034,201047,0,0,0.298
32804,201047,0,0,0.383
10098,201047,0,0,0.5
42096,201047,0,0,0.412
25864,201047,0,0,0.469
37798,201047,0,0,0.412
33278,201047,0,0,0.445
16334,201047,0,0,0.296
39478,201047,0,0,0.415
38862,201047,0,0,0.389
31136,201047,0,0,0.357
23742,201047,0,0,NA
38074,201047,0,0,NA
38842,201047,0,0,0.332
33366,201047,0,0,NA
13710,201047,0,0,NA
8522,201047,0,0,NA
39490,201047,0,0,NA
4448,201047,0,0,NA
6362,201047,0,0,NA
39466,201047,0,0,0.307
26634,201047,0,0,0.5
41332,201047,0,0,0.286
7068,201047,0,0,NA
44794,201047,0,0,NA
17058,201047,0,0,NA
14382,201047,0,0,NA
17172,201047,0,0,NA
30002,201047,0,0,NA
12306,201047,0,0,NA
14556,201047,0,0,NA
19470,201047,0,0,0.534
29808,201047,0,1,0.464
5614,201047,0,1,NA
21654,201047,0,1,0.563
25940,201047,0,1,NA
31230,201047,0,1,NA
30014,201047,0,1,0.341
28470,201047,0,1,NA
38028,201047,0,1,NA
16596,201047,0,1,0.467
26934,201047,0,1,0.456
29032,201047,0,1,NA
4122,201047,0,1,0.433
26328,201047,0,1,0.145
38580,201047,0,1,0.141
33350,201047,0,1,0.26
8980,201047,0,1,NA
42592,201047,0,1,0.407
38040,201047,0,1,NA
23136,201047,0,1,0.336
44266,201047,0,1,0.311
38042,201047,0,1,NA
43270,201047,0,1,NA
39548,201047,0,1,NA
44784,201047,0,1,0.172
39990,201047,0,1,0.177
38712,201047,0,1,0.373
22284,201047,0,1,0.264
18112,201047,0,1,NA
36306,201047,0,1,NA
43286,201047,0,1,NA
30448,201047,0,1,NA
25700,201047,0,1,NA
40444,201047,0,1,NA
40316,201047,0,1,0.403
32590,201047,0,1,NA
37296,201047,0,1,NA
23772,201047,0,1,0.383
42628,201047,0,1,0.343
38290,201047,0,1,0.169
40472,201047,0,1,0.568
41320,201047,0,1,0.247
25520,201047,0,1,0.264
37294,201047,0,1,0.373
42104,201047,0,1,0.398
41286,201047,0,1,0.088
13574,201047,0,1,NA
44782,201047,0,1,0.444
39942,201047,0,1,0.183
23228,201047,0,1,0.481
40062,201047,0,1,0.434
24324,201047,0,1,0.258
11868,201047,0,1,NA
37784,201047,0,1,NA
38070,201047,0,1,NA
17752,201047,0,1,NA
43534,201047,0,1,0.367
14522,201047,0,1,0.29
38898,201047,0,1,0.256
25532,201047,0,1,NA
5018,201047,0,1,NA
7488,201047,0,1,NA
42618,201047,0,1,0.283
38038,201047,0,1,0.391
29230,201047,0,1,0.332
39512,201047,0,1,NA
36494,201047,0,1,0.476
42308,201047,0,1,0.474
36032,201047,0,1,0.361
35344,201047,0,1,0.373
25628,201047,0,1,NA
10356,201047,0,1,0.357
10822,201047,0,1,NA
13530,201047,0,1,NA
39530,201047,0,1,NA
44408,201047,0,1,0.308
12974,201047,0,1,NA
21710,201047,0,1,NA
40328,201047,0,1,0.478
8854,201047,0,1,0.466
14528,201047,0,1,0.557
39634,201047,0,1,0.399
40164,201047,0,1,NA
38022,201047,0,1,NA
40322,201047,0,1,0.369
43288,201047,0,1,0.267
19482,201047,0,1,NA
15294,201047,0,1,NA
30308,201047,0,1,NA
31936,201047,0,1,0.349
14678,201047,0,1,NA
45238,201047,0,1,NA
23622,201047,0,1,NA
28492,201047,0,1,NA
42624,201047,0,1,0.446
14048,201047,0,1,0.478
38878,201047,0,1,0.286
14532,201047,0,1,NA
40192,201047,0,1,0.529
40490,201047,0,1,0.246
31292,201047,0,1,0.448
42108,201047,0,1,0.363
43264,201047,0,1,0.303
36908,201047,0,1,0.346
28226,201047,0,1,NA
17906,201047,0,1,0.336
43926,201047,0,1,0.237
37840,201047,0,1,NA
29216,201047,0,1,NA
40320,201047,0,1,NA
3906,201047,0,1,NA
24608,201047,0,1,0.236
24142,201047,0,1,NA
17722,201047,0,1,NA
10794,201047,0,1,NA
38566,201047,0,1,0.29
41318,201047,0,1,NA
30006,201047,0,1,NA
37804,201047,0,1,NA
30972,201047,0,1,NA
31796,201047,0,1,NA
4942,201047,0,1,NA
25638,201047,0,1,0.33
25962,201047,0,1,0.246
43278,201047,0,1,NA
39096,201047,0,1,0.564
16514,201047,0,1,0.273
39748,201048,0,0,NA
43524,201048,0,0,0.26
42096,201048,0,0,0.242
25056,201048,0,0,NA
33366,201048,0,0,NA
14382,201048,0,0,NA
6278,201048,0,0,NA
45442,201048,0,0,0.271
43570,201048,0,0,0.29
28484,201048,0,0,0.472
23742,201048,0,0,NA
16424,201048,0,0,0.063
25864,201048,0,0,0.511
18502,201048,0,0,NA
24146,201048,0,0,NA
32804,201048,0,0,0.301
21648,201048,0,0,NA
39164,201048,0,0,0.445
33354,201048,0,0,0.466
10098,201048,0,0,0.548
40456,201048,0,0,0.343
43258,201048,0,0,0.384
16594,201048,0,0,0.465
40034,201048,0,0,0.09
33278,201048,0,0,0.427
23126,201048,0,0,NA
21604,201048,0,0,NA
38862,201048,0,0,0.432
7720,201048,0,0,0.442
19684,201048,0,0,NA
37276,201048,0,0,0.449
40346,201048,0,0,0.192
25258,201048,0,0,NA
28190,201048,0,0,0.415
39490,201048,0,0,NA
40076,201048,0,0,NA
40162,201048,0,0,0.445
39458,201048,0,0,0.457
35408,201048,0,0,NA
11390,201048,0,0,NA
37292,201048,0,0,0.247
26634,201048,0,0,NA
37812,201048,0,0,NA
42632,201048,0,0,0.353
37798,201048,0,0,0.26
39478,201048,0,0,0.374
39502,201048,0,0,NA
44794,201048,0,0,0.247
44256,201048,0,0,NA
13710,201048,0,0,NA
19470,201048,0,0,0.44
18494,201048,0,0,NA
42634,201048,0,0,0.33
44282,201048,0,0,0.381
28224,201048,0,0,0.42
8834,201048,0,0,0.481
41332,201048,0,0,0.44
17160,201048,0,0,NA
44800,201048,0,0,0.478
7068,201048,0,0,NA
14220,201048,0,0,0.201
42140,201048,0,0,NA
6364,201048,0,0,NA
42682,201048,0,0,0.244
17172,201048,0,0,NA
40334,201048,0,0,NA
13980,201048,0,0,0.495
27704,201048,0,0,0.468
39466,201048,0,0,0.431
35822,201048,0,0,NA
7076,201048,0,0,NA
38074,201048,0,0,NA
33128,201048,0,0,0.454
38046,201048,0,0,NA
11348,201048,0,0,NA
8522,201048,0,0,NA
14556,201048,0,0,NA
35006,201048,0,0,0.524
36288,201048,0,0,0.336
38842,201048,0,0,0.413
36314,201048,0,0,0.548
31136,201048,0,0,0.303
29248,201048,0,0,NA
34890,201048,0,0,0.362
30002,201048,0,0,NA
29996,201048,0,0,NA
16334,201048,0,0,0.314
38552,201048,0,0,0.315
9710,201048,0,0,NA
4448,201048,0,0,NA
32320,201048,0,0,0.44
12306,201048,0,0,NA
14384,201048,0,0,NA
12896,201048,0,0,NA
37828,201048,0,0,NA
40174,201048,0,0,0.351
29024,201048,0,0,NA
14374,201048,0,0,NA
42146,201048,0,0,NA
42152,201048,0,0,0.461
17058,201048,0,0,NA
22022,201048,0,0,NA
15444,201048,0,0,0.394
28560,201048,0,0,NA
40008,201048,0,0,0.45
29172,201048,0,0,0.492
39144,201048,0,0,0.474
31888,201048,0,0,0.502
31150,201048,0,0,0.482
45254,201048,0,0,0.309
26906,201048,0,0,NA
38036,201048,0,0,NA
16422,201048,0,0,0.414
29230,201048,0,1,0.311
17752,201048,0,1,NA
40472,201048,0,1,0.33
24608,201048,0,1,0.34
31292,201048,0,1,0.414
26328,201048,0,1,0.11
28226,201048,0,1,NA
43534,201048,0,1,0.309
39990,201048,0,1,0.211
4942,201048,0,1,NA
38580,201048,0,1,0.238
44784,201048,0,1,0.222
24324,201048,0,1,0.395
11868,201048,0,1,NA
36908,201048,0,1,0.391
21710,201048,0,1,NA
40490,201048,0,1,0.349
32590,201048,0,1,NA
38028,201048,0,1,NA
5614,201048,0,1,NA
38018,201048,0,1,NA
7488,201048,0,1,NA
17906,201048,0,1,0.365
38052,201048,0,1,NA
28470,201048,0,1,NA
44408,201048,0,1,0.295
13530,201048,0,1,NA
30972,201048,0,1,NA
42624,201048,0,1,0.535
41286,201048,0,1,0.29
4122,201048,0,1,0.27
39548,201048,0,1,NA
30308,201048,0,1,NA
42104,201048,0,1,0.387
40328,201048,0,1,0.541
39530,201048,0,1,NA
36032,201048,0,1,0.428
38070,201048,0,1,NA
25628,201048,0,1,NA
29216,201048,0,1,NA
44782,201048,0,1,0.277
39942,201048,0,1,0.354
41318,201048,0,1,NA
31936,201048,0,1,0.33
38712,201048,0,1,0.407
25962,201048,0,1,0.315
45238,201048,0,1,NA
38038,201048,0,1,0.285
37804,201048,0,1,NA
40192,201048,0,1,0.371
40062,201048,0,1,0.432
38898,201048,0,1,0.405
37840,201048,0,1,NA
38566,201048,0,1,0.29
42108,201048,0,1,0.353
43926,201048,0,1,0.319
42308,201048,0,1,0.261
38878,201048,0,1,0.481
24142,201048,0,1,NA
39634,201048,0,1,0.515
30448,201048,0,1,NA
25532,201048,0,1,NA
10226,201048,0,1,NA
10794,201048,0,1,NA
38290,201048,0,1,0.486
13574,201048,0,1,NA
15294,201048,0,1,NA
36494,201048,0,1,0.29
16596,201048,0,1,0.55
43286,201048,0,1,NA
5018,201048,0,1,NA
16514,201048,0,1,0.26
25700,201048,0,1,NA
14678,201048,0,1,NA
37296,201048,0,1,NA
41320,201048,0,1,0.255
42628,201048,0,1,0.421
43270,201048,0,1,NA
29808,201048,0,1,0.407
23136,201048,0,1,0.319
31230,201048,0,1,NA
23772,201048,0,1,0.259
10822,201048,0,1,NA
8854,201048,0,1,0.499
38022,201048,0,1,NA
37784,201048,0,1,NA
43288,201048,0,1,0.27
41818,201048,0,1,NA
30006,201048,0,1,NA
25940,201048,0,1,NA
26934,201048,0,1,0.43
40444,201048,0,1,NA
43278,201048,0,1,NA
22284,201048,0,1,0.34
35344,201048,0,1,0.372
36306,201048,0,1,NA
39096,201048,0,1,0.445
42592,201048,0,1,0.412
40322,201048,0,1,0.339
44266,201048,0,1,0.301
14528,201048,0,1,0.612
40316,201048,0,1,0.467
25520,201048,0,1,0.122
30014,201048,0,1,0.396
40164,201048,0,1,NA
37294,201048,0,1,0.196
38040,201048,0,1,NA
23228,201048,0,1,0.487
38042,201048,0,1,NA
19482,201048,0,1,NA
3906,201048,0,1,NA
39512,201048,0,1,NA
42618,201048,0,1,0.302
14532,201048,0,1,NA
23622,201048,0,1,NA
40320,201048,0,1,NA
25638,201048,0,1,0.433
17722,201048,0,1,NA
10356,201048,0,1,0.39
8980,201048,0,1,NA
29032,201048,0,1,NA
12974,201048,0,1,NA
14048,201048,0,1,0.312
4448,201049,0,0,NA
17812,201049,0,0,NA
14220,201049,0,0,0.611
31150,201049,0,0,0.426
31888,201049,0,0,0.524
18494,201049,0,0,NA
25864,201049,0,0,0.645
33366,201049,0,0,NA
18502,201049,0,0,NA
21648,201049,0,0,NA
28224,201049,0,0,0.346
38552,201049,0,0,0.334
7720,201049,0,0,0.285
8522,201049,0,0,NA
17058,201049,0,0,NA
35822,201049,0,0,NA
43570,201049,0,0,0.28
33128,201049,0,0,0.462
36288,201049,0,0,0.361
40346,201049,0,0,0.324
15444,201049,0,0,0.359
26906,201049,0,0,NA
21604,201049,0,0,NA
6364,201049,0,0,NA
12306,201049,0,0,NA
40034,201049,0,0,0.352
38074,201049,0,0,NA
33354,201049,0,0,0.366
37276,201049,0,0,0.342
42140,201049,0,0,NA
41332,201049,0,0,0.178
29248,201049,0,0,NA
14384,201049,0,0,NA
42682,201049,0,0,0.349
45442,201049,0,0,0.297
38862,201049,0,0,0.396
39144,201049,0,0,0.515
