manager,points,season,date
Diego Aguirre,3,2018,2018-08-12
Lisca,0,2018,2018-11-05
Paulo César Carpegiani,0,2018,2018-09-30
Tiago Nunes,0,2018,2018-11-04
Marcelo Oliveira,0,2018,2018-11-25
Adilson Batista,0,2018,2018-08-12
Odair Hellmann,3,2018,2018-08-23
Lisca,0,2018,2018-11-15
Maurício Barbieri,1,2018,2018-09-16
Cuca,0,2018,2018-08-12
Paulo César Carpegiani,0,2018,2018-08-24
Thiago Larghi,0,2018,2018-09-23
Lisca,1,2018,2018-08-21
Odair Hellmann,1,2018,2018-10-27
André Jardine,0,2018,2018-11-22
Luiz Felipe Scolari,3,2018,2018-11-25
Zé Ricardo,3,2018,2018-09-23
Alberto Valentim,3,2018,2018-11-03
Milton Mendes,1,2018,2018-11-11
Luiz Felipe Scolari,3,2018,2018-09-03
Odair Hellmann,0,2018,2018-09-18
André Jardine,0,2018,2018-12-02
Thiago Larghi,3,2018,2018-08-19
Diego Aguirre,1,2018,2018-09-30
Dorival Júnior,0,2018,2018-11-10
Dado Cavalcanti,0,2018,2018-11-26
Lisca,0,2018,2018-08-26
Enderson Moreira,0,2018,2018-09-09
Tiago Nunes,1,2018,2018-10-21
Zé Ricardo,1,2018,2018-08-12
Dorival Júnior,3,2018,2018-10-22
Paulo César Carpegiani,1,2018,2018-11-04
Odair Hellmann,1,2018,2018-12-02
Renato Gaúcho,0,2018,2018-08-26
Lisca,0,2018,2018-10-21
Enderson Moreira,1,2018,2018-08-19
Dado Cavalcanti,0,2018,2018-10-28
Jair Ventura,0,2018,2018-11-15
Enderson Moreira,0,2018,2018-08-25
Tiago Nunes,0,2018,2018-09-30
Guto Ferreira,0,2018,2018-10-01
Levir Culpi,0,2018,2018-10-30
Renato Gaúcho,1,2018,2018-10-20
Cuca,0,2018,2018-11-18
Enderson Moreira,0,2018,2018-11-25
Adilson Batista,3,2018,2018-08-23
Mano Menezes,1,2018,2018-09-08
Maurício Barbieri,0,2018,2018-09-06
Renato Gaúcho,0,2018,2018-09-09
Diego Aguirre,0,2018,2018-10-14
Cuca,1,2018,2018-10-23
Givanildo Oliveira,0,2018,2018-11-16
Eduardo Baptista,0,2018,2018-09-06
Luiz Felipe Scolari,1,2018,2018-09-16
Dorival Júnior,1,2018,2018-09-30
Marcelo Oliveira,0,2018,2018-11-23
Diego Aguirre,0,2018,2018-09-06
Adilson Batista,1,2018,2018-10-15
Enderson Moreira,0,2018,2018-11-18
Zé Ricardo,0,2018,2018-12-01
Mano Menezes,0,2018,2018-08-12
Luiz Felipe Scolari,1,2018,2018-10-28
Mano Menezes,1,2018,2018-12-02
Adilson Batista,0,2018,2018-09-01
Enderson Moreira,1,2018,2018-11-11
Tiago Nunes,3,2018,2018-11-17
Renato Gaúcho,3,2018,2018-08-19
Thiago Larghi,1,2018,2018-09-02
Marcelo Oliveira,0,2018,2018-11-15
Odair Hellmann,0,2018,2018-11-18
Luiz Felipe Scolari,3,2018,2018-10-06
Mano Menezes,0,2018,2018-11-18
Diego Aguirre,1,2018,2018-08-23
Alberto Valentim,1,2018,2018-10-02
Adilson Batista,0,2018,2018-10-06
Claudinei Oliveira,3,2018,2018-11-12
João Burse,0,2018,2018-11-22
Jair Ventura,1,2018,2018-09-30
Claudinei Oliveira,0,2018,2018-09-02
João Burse,1,2018,2018-11-15
Tiago Nunes,1,2018,2018-11-14
Thiago Larghi,0,2018,2018-08-26
Diego Aguirre,1,2018,2018-11-10
Adilson Batista,0,2018,2018-09-16
Alberto Valentim,1,2018,2018-12-02
Claudinei Oliveira,0,2018,2018-11-04
Renato Gaúcho,3,2018,2018-11-03
Luiz Felipe Scolari,1,2018,2018-11-11
Luiz Felipe Scolari,1,2018,2018-11-18
Dorival Júnior,3,2016,2016-09-15
Mano Menezes,0,2016,2016-09-25
Doriva,0,2016,2016-10-09
Oswaldo de Oliveira,1,2016,2016-10-23
Zé Ricardo,3,2016,2016-10-13
Zé Ricardo,0,2016,2016-10-16
Jayme de Almeida,0,2016,2016-05-22
Gilson Kleina,0,2016,2016-05-29
Eduardo Baptista,0,2016,2016-06-05
Dorival Júnior,0,2016,2016-06-30
Vinícius Eutrópio,0,2016,2016-07-10
Edgardo Bauza,0,2016,2016-07-24
Milton Mendes,1,2016,2016-08-05
Cristóvão Borges,0,2016,2016-08-14
Marcelo Oliveira,1,2016,2016-08-28
Cuca,1,2016,2016-09-12
Caio Júnior,0,2016,2016-09-25
Paulo Autuori,0,2016,2016-10-13
Celso Roth,1,2016,2016-10-23
Enderson Moreira,0,2016,2016-11-20
Roger Machado,0,2016,2016-09-04
Oswaldo de Oliveira,0,2016,2016-08-21
Levir Culpi,0,2016,2016-09-07
Alessandro,0,2016,2016-10-01
Celso Roth,0,2016,2016-10-13
Marcelo Oliveira,0,2016,2016-10-16
Paulo César Carpegiani,1,2016,2016-10-29
Eduardo Baptista,1,2016,2016-11-26
Doriva,0,2016,2016-08-28
Jair Ventura,3,2016,2016-09-11
Renato Gaúcho,0,2016,2016-10-02
Eduardo Baptista,0,2016,2016-10-09
Caio Júnior,1,2016,2016-10-16
Dorival Júnior,1,2016,2016-11-20
Oswaldo de Oliveira,0,2016,2016-05-14
Vágner Mancini,0,2016,2016-06-03
Levir Culpi,3,2016,2016-06-26
Argel Fucks,0,2016,2016-06-30
Marcelo Oliveira,0,2016,2016-07-10
Enderson Moreira,0,2016,2016-07-26
Paulo Autuori,0,2016,2016-08-06
Roger Machado,0,2016,2016-08-21
Eduardo Baptista,0,2016,2016-09-08
Tuca Guimarães,0,2016,2016-09-18
Jair Ventura,1,2016,2016-11-05
Dorival Júnior,0,2016,2016-11-27
Paulo Autuori,0,2016,2016-05-14
Levir Culpi,0,2016,2016-05-26
Tite,0,2016,2016-06-12
Milton Mendes,0,2016,2016-06-18
Sérgio Vieira,0,2016,2016-06-22
Vinícius Eutrópio,0,2016,2016-07-01
Dorival Júnior,1,2016,2016-07-13
Marcelo Oliveira,3,2016,2016-07-24
Vágner Mancini,0,2016,2016-08-07
Eduardo Baptista,1,2016,2016-08-21
Zé Ricardo,1,2016,2016-09-15
Paulo César Carpegiani,0,2016,2016-09-24
Mano Menezes,1,2016,2016-10-13
Celso Roth,0,2016,2016-11-06
Jair Ventura,0,2016,2016-11-20
Caio Júnior,0,2016,2016-11-27
Argel Fucks,3,2016,2016-05-29
Falcão,0,2016,2016-06-16
Edgardo Bauza,0,2016,2016-06-26
Guto Ferreira,0,2016,2016-07-03
Eduardo Baptista,0,2016,2016-07-16
Mano Menezes,0,2016,2016-07-31
Zé Ricardo,1,2016,2016-08-04
Marcelo Oliveira,0,2016,2016-08-14
Tuca Guimarães,3,2016,2016-08-28
Doriva,0,2016,2016-09-19
Paulo Autuori,0,2016,2016-10-01
Levir Culpi,0,2016,2016-10-06
Cuca,0,2016,2016-10-29
Argel Fucks,0,2016,2016-11-17
Enderson Moreira,0,2016,2016-12-11
Milton Mendes,1,2016,2016-05-21
Tite,0,2016,2016-06-17
Pachequinho,1,2016,2016-07-02
Eduardo Baptista,0,2016,2016-07-31
Tuca Guimarães,0,2016,2016-09-03
Enderson Moreira,0,2016,2016-08-14
Caio Júnior,3,2016,2016-09-16
Paulo Autuori,1,2016,2016-11-15
Lisca,1,2016,2016-12-11
Vágner Mancini,0,2016,2016-05-15
Vinícius Eutrópio,0,2016,2016-06-16
Argel Fucks,0,2016,2016-07-10
Márcio Goiano,3,2016,2016-07-23
Paulo Autuori,0,2016,2016-09-15
Enderson Moreira,0,2016,2016-11-06
Renato Gaúcho,0,2016,2016-11-27
Marcelo Oliveira,0,2016,2016-05-29
Paulo Autuori,3,2016,2016-06-12
Vágner Mancini,0,2016,2016-06-16
Falcão,1,2016,2016-06-24
Levir Culpi,0,2016,2016-06-30
Sérgio Vieira,0,2016,2016-07-10
Jair Ventura,3,2016,2016-08-14
Adriano Teixeira,0,2016,2016-12-11
Vágner Mancini,1,2016,2016-05-26
Vinícius Eutrópio,0,2016,2016-06-05
Pachequinho,0,2016,2016-06-19
Roger Machado,1,2016,2016-07-31
Dorival Júnior,0,2016,2016-08-07
Caio Júnior,3,2016,2016-08-20
Celso Roth,0,2016,2016-09-20
Jair Ventura,0,2016,2016-09-25
Paulo Autuori,0,2016,2016-10-25
Levir Culpi,1,2016,2016-06-05
Paulo Autuori,1,2016,2016-06-23
Cristóvão Borges,3,2016,2016-07-09
Cuca,1,2016,2016-08-05
Celso Roth,0,2016,2016-08-16
Paulo César Carpegiani,0,2016,2016-09-11
Oswaldo de Oliveira,0,2016,2016-10-12
Tuca Guimarães,0,2016,2016-11-06
Roger Machado,1,2016,2016-05-15
Eduardo Baptista,0,2016,2016-05-26
Dorival Júnior,0,2016,2016-06-02
Milton Mendes,0,2016,2016-06-26
Zé Ricardo,0,2016,2016-07-03
Argel Fucks,1,2016,2016-07-23
Mano Menezes,1,2016,2016-08-09
Oswaldo de Oliveira,0,2016,2016-09-09
Levir Culpi,3,2016,2016-09-25
Marcelo Oliveira,1,2016,2016-10-06
Enderson Moreira,0,2016,2016-10-17
Caio Júnior,1,2016,2016-10-29
Lisca,0,2016,2016-11-21
Paulo Autuori,1,2016,2016-11-27
Geraldo Delamore,0,2016,2016-05-15
Edgardo Bauza,1,2016,2016-05-26
Paulo Autuori,0,2016,2016-06-30
Zé Ricardo,3,2016,2016-07-31
Dorival Júnior,0,2016,2016-08-22
Roger Machado,0,2016,2016-09-08
Enderson Moreira,0,2016,2016-10-04
Marquinhos Santos,1,2016,2016-10-13
Marcelo Oliveira,0,2016,2016-11-06
Adriano Teixeira,0,2016,2016-11-17
Argel Fucks,0,2016,2016-06-05
Guto Ferreira,3,2016,2016-06-19
Levir Culpi,1,2016,2016-07-11
Márcio Goiano,0,2016,2016-08-04
Enderson Moreira,0,2016,2016-08-29
Renato Gaúcho,3,2016,2016-10-06
Tuca Guimarães,0,2016,2016-11-20
Cuca,0,2016,2016-05-21
Guto Ferreira,0,2016,2016-06-11
Edgardo Bauza,0,2016,2016-07-03
Argel Fucks,0,2016,2016-08-13
Cristóvão Borges,0,2016,2016-08-27
Enderson Moreira,1,2016,2016-10-12
Roger Machado,0,2016,2016-09-15
Argel Fucks,0,2016,2016-10-13
Doriva,0,2016,2016-10-17
Dorival Júnior,3,2016,2016-11-06
Marcão,0,2016,2016-11-20
Paulo César Carpegiani,0,2016,2016-12-11
Dorival Júnior,0,2016,2016-05-14
Eduardo Baptista,0,2016,2016-06-19
Cristóvão Borges,0,2016,2016-06-23
Márcio Goiano,0,2016,2016-07-19
Milton Mendes,0,2016,2016-07-31
Caio Júnior,0,2016,2016-08-09
Paulo Autuori,0,2016,2016-08-21
Vágner Mancini,0,2016,2016-09-08
Oswaldo de Oliveira,0,2016,2016-09-16
Enderson Moreira,0,2016,2016-10-13
Marquinhos Santos,0,2016,2016-10-24
Marcelo Oliveira,1,2016,2016-05-22
Vinícius Eutrópio,0,2016,2016-05-28
Milton Mendes,0,2016,2016-06-04
Dorival Júnior,0,2016,2016-06-18
Roger Machado,0,2016,2016-06-26
Sérgio Vieira,0,2016,2016-07-02
Vágner Mancini,1,2016,2016-07-17
Levir Culpi,0,2016,2016-07-24
Cristóvão Borges,0,2016,2016-08-04
Jair Ventura,0,2016,2016-08-30
Eduardo Baptista,0,2016,2016-09-25
Paulo César Carpegiani,0,2016,2016-10-16
Mano Menezes,0,2016,2016-10-29
Daniel Paulista,0,2016,2016-11-20
Zé Ricardo,1,2016,2016-12-11
Tite,3,2016,2016-05-29
Levir Culpi,0,2016,2016-06-19
Guto Ferreira,0,2016,2016-06-26
Roger Machado,0,2016,2016-07-17
Paulo Autuori,0,2016,2016-07-30
Zé Ricardo,0,2016,2016-08-13
Dorival Júnior,0,2016,2016-09-25
Argel Fucks,0,2016,2016-10-17
Eduardo Baptista,0,2016,2016-10-28
Marquinhos Santos,0,2016,2016-12-11
Guto Ferreira,1,2016,2016-05-15
Oswaldo de Oliveira,0,2016,2016-05-26
Paulo Autuori,0,2016,2016-06-02
Marcelo Oliveira,0,2016,2016-06-17
Argel Fucks,3,2016,2016-09-16
Marquinhos Santos,0,2016,2016-10-02
Paulo César Carpegiani,0,2016,2016-10-07
Eduardo Baptista,1,2016,2016-11-18
Mano Menezes,0,2016,2016-11-27
Eduardo Baptista,1,2016,2016-05-15
Edgardo Bauza,0,2016,2016-06-02
Zé Ricardo,0,2016,2016-06-12
Argel Fucks,0,2016,2016-06-19
Pachequinho,1,2016,2016-06-26
Caio Júnior,1,2016,2016-07-17
Vágner Mancini,0,2016,2016-07-30
Oswaldo de Oliveira,1,2016,2016-09-04
Paulo Autuori,0,2016,2016-09-07
Doriva,0,2016,2016-09-25
Jair Ventura,3,2016,2016-10-09
Cuca,3,2016,2016-10-16
Renato Gaúcho,1,2016,2016-10-29
Marcão,0,2016,2016-11-27
Levir Culpi,3,2016,2016-09-18
Daniel Paulista,3,2016,2016-11-07
Jair Ventura,3,2016,2016-12-11
Caio Júnior,3,2016,2016-11-16
Falcão,0,2016,2016-08-05
Marcelo Oliveira,1,2016,2016-09-18
Levir Culpi,0,2016,2016-11-06
Oswaldo de Oliveira,0,2016,2016-12-11
Guto Ferreira,1,2016,2016-05-26
Cuca,3,2016,2016-06-05
Edgardo Bauza,1,2016,2016-06-19
Paulo César Carpegiani,1,2016,2016-11-20
Roger Machado,0,2016,2016-06-03
Daniel Paulista,0,2016,2016-10-23
Gilson Kleina,0,2016,2016-05-22
Cristóvão Borges,0,2016,2016-09-11
Renato Gaúcho,1,2016,2016-10-17
Roger Machado,1,2016,2016-06-11
Marcelo Oliveira,0,2016,2016-09-13
Oswaldo de Oliveira,0,2016,2016-10-01
Argel Fucks,1,2016,2016-10-28
Falcão,3,2016,2016-06-02
Dorival Júnior,3,2016,2016-06-13
Zé Ricardo,3,2016,2016-06-23
André Jardine,3,2016,2016-08-07
Levir Culpi,3,2016,2016-08-21
Caio Júnior,1,2016,2016-09-07
Cuca,3,2016,2016-10-04
Fábio Carille,3,2016,2016-10-13
Jair Ventura,3,2016,2016-10-20
Marcelo Oliveira,1,2016,2016-11-20
Argel Fucks,3,2016,2016-05-22
Levir Culpi,3,2016,2016-05-15
Marcelo Oliveira,3,2016,2016-06-26
Cristóvão Borges,3,2016,2016-06-30
Mano Menezes,3,2016,2016-09-09
Cuca,3,2016,2016-10-09
Zé Ricardo,3,2016,2016-11-17
Daniel Paulista,1,2016,2016-11-26
Givanildo Oliveira,0,2016,2016-05-22
Milton Mendes,1,2016,2016-05-29
Zé Ricardo,3,2016,2016-08-28
Eduardo Baptista,1,2016,2016-09-18
Dorival Júnior,3,2016,2016-10-24
Pachequinho,0,2016,2016-06-05
Edgardo Bauza,1,2016,2016-07-17
Vágner Mancini,0,2016,2016-08-23
Cuca,3,2016,2016-09-17
Falcão,0,2016,2016-06-12
Cuca,1,2016,2016-06-16
Argel Fucks,1,2016,2016-06-24
Eduardo Baptista,0,2016,2016-08-07
Cristóvão Borges,1,2016,2016-09-15
Levir Culpi,1,2016,2016-10-24
Argel Fucks,3,2016,2016-11-28
Marcelo Oliveira,1,2016,2016-05-29
Eduardo Baptista,1,2016,2016-06-26
Falcão,0,2016,2016-06-30
Doriva,1,2016,2016-08-14
Zé Ricardo,3,2016,2016-09-11
Jair Ventura,3,2016,2016-09-19
Mano Menezes,3,2016,2016-10-23
Paulo Autuori,0,2016,2016-06-16
Oswaldo de Oliveira,0,2016,2016-07-10
Falcão,1,2016,2016-07-24
Levir Culpi,1,2016,2016-06-02
Celso Roth,0,2016,2016-09-26
Zé Ricardo,1,2016,2016-10-29
Cuca,1,2016,2016-11-18
Pintado,3,2016,2016-11-27
Cuca,3,2016,2016-08-14
Celso Roth,0,2016,2016-09-11
Caio Júnior,0,2016,2016-10-06
Cuca,3,2016,2016-07-05
Enderson Moreira,1,2016,2016-08-04
Celso Roth,1,2016,2016-08-28
Doriva,0,2016,2016-09-11
Paulo César Carpegiani,3,2016,2016-09-18
Mano Menezes,3,2016,2016-11-17
Sérgio Vieira,0,2016,2016-06-11
Roger Machado,3,2016,2016-07-03
Cuca,3,2016,2016-07-17
Cristóvão Borges,3,2016,2016-07-31
Levir Culpi,1,2016,2016-08-07
Dorival Júnior,0,2016,2016-09-09
Dorival Júnior,1,2016,2016-05-26
Marcelo Oliveira,1,2016,2016-07-04
Mano Menezes,3,2016,2016-08-21
Enderson Moreira,1,2016,2016-09-15
Oswaldo de Oliveira,1,2016,2016-11-17
Vágner Mancini,3,2016,2016-06-24
Paulo César Carpegiani,1,2016,2016-08-14
Dorival Júnior,3,2016,2016-06-23
Cuca,3,2016,2016-08-28
Eduardo Baptista,3,2016,2016-07-01
Caio Júnior,1,2016,2016-07-31
Marcelo Oliveira,3,2016,2016-08-04
Eduardo Baptista,3,2016,2016-06-03
Milton Mendes,3,2016,2016-07-17
Roger Machado,1,2016,2016-06-16
Guto Ferreira,3,2016,2016-06-02
Tite,0,2016,2016-05-22
Dorival Júnior,3,2016,2016-07-24
Paulo Autuori,0,2016,2016-11-06
Cuca,3,2016,2016-12-11
Zé Ricardo,3,2016,2016-05-29
Marcelo Oliveira,3,2016,2016-10-01
Roger Machado,3,2016,2016-05-27
Argel Fucks,3,2016,2016-10-01
Marcelo Oliveira,1,2016,2016-06-05
Guto Ferreira,1,2015,2015-05-10
Argel Fucks,0,2015,2015-05-24
Tite,0,2015,2015-06-04
Milton Mendes,0,2015,2015-06-14
Marcelo Oliveira,0,2015,2015-06-21
Vanderlei Luxemburgo,0,2015,2015-07-02
Celso Roth,0,2015,2015-07-11
Eduardo Baptista,1,2015,2015-07-26
Odair Hellmann,0,2015,2015-08-09
Paulo César Gusmão,0,2015,2015-08-16
Ney Franco,1,2015,2015-08-30
Julinho Camargo,0,2015,2015-09-06
Juan Carlos Osorio,3,2015,2015-09-13
Gilson Kleina,0,2015,2015-09-27
Dorival Júnior,0,2015,2015-10-16
Guto Ferreira,3,2015,2015-10-18
Oswaldo de Oliveira,0,2015,2015-11-01
Eduardo Baptista,0,2015,2015-11-19
Diogo Giacomini,0,2015,2015-11-29
Marcelo Fernandes,1,2015,2015-05-10
Vanderlei Luxemburgo,0,2015,2015-05-24
Levir Culpi,3,2015,2015-06-04
Argel Fucks,1,2015,2015-06-14
Roger Machado,3,2015,2015-06-27
Eduardo Baptista,1,2015,2015-07-05
Vinícius Eutrópio,0,2015,2015-07-12
Milton Mendes,3,2015,2015-07-25
Enderson Moreira,0,2015,2015-08-08
Tite,3,2015,2015-08-16
Argel Fucks,0,2015,2015-08-30
Ney Franco,3,2015,2015-09-06
Julinho Camargo,0,2015,2015-09-13
Juan Carlos Osorio,0,2015,2015-09-20
Marcelo Oliveira,3,2015,2015-10-17
Mano Menezes,1,2015,2015-10-31
Paulo César Gusmão,0,2015,2015-11-19
Felipe Moreira,0,2015,2015-11-29
Tite,3,2015,2015-05-10
Guto Ferreira,1,2015,2015-05-24
Cristóvão Borges,0,2015,2015-06-04
Vinícius Eutrópio,3,2015,2015-06-21
Milton Mendes,0,2015,2015-07-05
Julinho Camargo,0,2015,2015-07-12
Gilson Kleina,1,2015,2015-07-19
Marcelo Oliveira,0,2015,2015-08-09
Argel Fucks,1,2015,2015-08-16
Dorival Júnior,3,2015,2015-08-30
Renê Simões,0,2015,2015-09-06
Levir Culpi,1,2015,2015-09-13
Ney Franco,0,2015,2015-09-27
Roger Machado,1,2015,2015-10-04
Eduardo Baptista,0,2015,2015-10-18
Doriva,0,2015,2015-11-08
Falcão,0,2015,2015-11-15
Paulo César Gusmão,0,2015,2015-11-29
Eduardo Baptista,1,2015,2015-05-17
Enderson Moreira,3,2015,2015-05-31
Vinícius Eutrópio,0,2015,2015-06-06
Levir Culpi,3,2015,2015-06-20
Argel Fucks,3,2015,2015-07-05
Tite,3,2015,2015-07-12
Roger Machado,0,2015,2015-07-18
Dorival Júnior,1,2015,2015-08-02
Milton Mendes,0,2015,2015-08-13
Juan Carlos Osorio,0,2015,2015-08-23
Gilson Kleina,0,2015,2015-09-03
Mano Menezes,0,2015,2015-09-11
Ney Franco,3,2015,2015-09-18
Paulo César Gusmão,0,2015,2015-10-04
Argel Fucks,3,2015,2015-10-18
Danny Sérgio,0,2015,2015-11-08
Felipe Moreira,1,2015,2015-11-22
Marcelo Oliveira,3,2015,2015-12-06
Milton Mendes,0,2015,2015-05-16
Roger Machado,1,2015,2015-05-31
Gilson Kleina,3,2015,2015-06-08
Enderson Moreira,3,2015,2015-06-28
Tite,1,2015,2015-07-05
Marcelo Fernandes,0,2015,2015-07-09
Cristóvão Borges,3,2015,2015-07-26
Levir Culpi,1,2015,2015-08-09
Vinícius Eutrópio,1,2015,2015-08-13
Marcelo Oliveira,0,2015,2015-09-03
Eduardo Baptista,0,2015,2015-09-11
Doriva,3,2015,2015-09-17
Paulo César Gusmão,0,2015,2015-09-20
Hudson Coutinho,3,2015,2015-10-04
Mano Menezes,3,2015,2015-10-25
Argel Fucks,0,2015,2015-11-01
Pachequinho,3,2015,2015-11-18
Milton Cruz,3,2015,2015-12-06
Levir Culpi,1,2015,2015-05-09
Hélio dos Anjos,3,2015,2015-05-24
Diego Aguirre,1,2015,2015-06-05
Enderson Moreira,0,2015,2015-06-14
Juan Carlos Osorio,0,2015,2015-06-28
Vinícius Eutrópio,0,2015,2015-07-02
Gilson Kleina,0,2015,2015-07-09
Dorival Júnior,0,2015,2015-07-19
Milton Mendes,3,2015,2015-08-02
Cristóvão Borges,0,2015,2015-08-16
Paulo César Gusmão,0,2015,2015-08-30
Tite,1,2015,2015-09-06
Renê Simões,0,2015,2015-09-13
Roger Machado,0,2015,2015-09-19
Felipe Moreira,3,2015,2015-10-15
Falcão,3,2015,2015-10-25
Mano Menezes,1,2015,2015-11-21
Pachequinho,3,2015,2015-11-29
Marcelo Oliveira,0,2015,2015-05-17
Eduardo Baptista,1,2015,2015-05-31
Guto Ferreira,1,2015,2015-06-06
Tite,0,2015,2015-06-20
Roger Machado,3,2015,2015-07-05
Argel Fucks,0,2015,2015-07-11
Hemerson Maria,0,2015,2015-07-26
Ney Franco,0,2015,2015-08-09
Celso Roth,0,2015,2015-08-13
Gilson Kleina,0,2015,2015-08-22
Vinícius Eutrópio,0,2015,2015-09-04
Juan Carlos Osorio,0,2015,2015-09-10
Levir Culpi,0,2015,2015-09-17
Argel Fucks,0,2015,2015-09-27
Eduardo Baptista,0,2015,2015-10-04
Arthur Neto,0,2015,2015-10-18
Marcelo Oliveira,0,2015,2015-11-01
Oswaldo de Oliveira,1,2015,2015-11-20
Cristóvão Borges,0,2015,2015-12-06
Hemerson Maria,0,2015,2015-05-10
Tite,1,2015,2015-05-24
Marquinhos Santos,0,2015,2015-06-04
Eduardo Baptista,1,2015,2015-06-08
Guto Ferreira,0,2015,2015-06-25
Marcelo Fernandes,0,2015,2015-07-03
Vanderlei Luxemburgo,0,2015,2015-07-10
Celso Roth,3,2015,2015-07-19
Roger Machado,0,2015,2015-08-01
Hudson Coutinho,0,2015,2015-08-16
Levir Culpi,3,2015,2015-08-30
Oswaldo de Oliveira,3,2015,2015-09-06
Marcelo Oliveira,3,2015,2015-09-17
Arthur Neto,0,2015,2015-09-26
Doriva,0,2015,2015-10-15
Cristóvão Borges,3,2015,2015-10-24
Guto Ferreira,3,2015,2015-11-08
Raul Cabral,0,2015,2015-11-22
Argel Fucks,1,2015,2015-11-28
Vanderlei Luxemburgo,0,2015,2015-05-10
Hemerson Maria,0,2015,2015-05-23
Marcelo Fernandes,0,2015,2015-06-04
Roger Machado,0,2015,2015-06-07
Gilson Kleina,1,2015,2015-06-21
Enderson Moreira,1,2015,2015-07-05
Ney Franco,0,2015,2015-07-12
Vanderlei Luxemburgo,0,2015,2015-07-26
Tite,1,2015,2015-08-09
Julinho Camargo,3,2015,2015-08-16
Doriva,0,2015,2015-08-30
Argel Fucks,0,2015,2015-09-06
Guto Ferreira,1,2015,2015-09-18
Marcelo Oliveira,1,2015,2015-09-27
Sérgio Vieira,0,2015,2015-10-04
Falcão,0,2015,2015-10-31
Levir Culpi,0,2015,2015-11-20
Hudson Coutinho,0,2015,2015-11-28
Marquinhos Santos,0,2015,2015-05-09
Marcelo Fernandes,0,2015,2015-05-24
Hemerson Maria,0,2015,2015-06-04
Juan Carlos Osorio,3,2015,2015-06-13
Eduardo Baptista,1,2015,2015-06-27
Celso Roth,0,2015,2015-07-05
Roger Machado,0,2015,2015-07-09
Enderson Moreira,0,2015,2015-07-26
Argel Fucks,1,2015,2015-08-09
Levir Culpi,0,2015,2015-08-16
Tite,3,2015,2015-08-30
Doriva,1,2015,2015-09-06
Oswaldo de Oliveira,3,2015,2015-09-13
Mano Menezes,3,2015,2015-09-20
Marcelo Oliveira,0,2015,2015-10-04
Gilson Kleina,1,2015,2015-10-25
Cristóvão Borges,1,2015,2015-11-01
Argel Fucks,0,2015,2015-11-19
Danny Sérgio,3,2015,2015-11-29
Vinícius Eutrópio,0,2015,2015-05-17
Oswaldo de Oliveira,3,2015,2015-05-31
Diego Aguirre,0,2015,2015-06-13
Argel Fucks,0,2015,2015-06-28
Guto Ferreira,0,2015,2015-07-03
Milton Mendes,0,2015,2015-07-10
Levir Culpi,0,2015,2015-07-19
Celso Roth,0,2015,2015-07-30
Eduardo Baptista,0,2015,2015-08-13
Vanderlei Luxemburgo,0,2015,2015-08-23
Enderson Moreira,0,2015,2015-09-03
Roger Machado,1,2015,2015-09-10
Paulo César Gusmão,0,2015,2015-09-13
Dorival Júnior,0,2015,2015-09-20
Arthur Neto,0,2015,2015-10-16
Oswaldo de Oliveira,0,2015,2015-10-25
Pachequinho,0,2015,2015-11-07
Milton Cruz,0,2015,2015-11-22
Raul Cabral,1,2015,2015-12-06
Luiz Felipe Scolari,0,2015,2015-05-16
Gilson Kleina,3,2015,2015-05-30
Cristóvão Borges,3,2015,2015-06-13
Vanderlei Luxemburgo,0,2015,2015-06-28
Adilson Batista,1,2015,2015-07-04
Guto Ferreira,1,2015,2015-07-09
Tite,1,2015,2015-07-26
Julinho Camargo,1,2015,2015-08-02
Marcelo Oliveira,0,2015,2015-08-13
Vinícius Eutrópio,0,2015,2015-08-23
Eduardo Baptista,1,2015,2015-09-03
Enderson Moreira,1,2015,2015-09-10
Argel Fucks,3,2015,2015-09-12
Milton Mendes,0,2015,2015-09-20
Levir Culpi,3,2015,2015-10-03
Doriva,3,2015,2015-10-25
Hudson Coutinho,1,2015,2015-11-01
Dorival Júnior,0,2015,2015-11-22
Milton Cruz,0,2015,2015-05-17
Vinícius Eutrópio,0,2015,2015-05-30
Hélio dos Anjos,1,2015,2015-06-14
Milton Mendes,0,2015,2015-06-28
Marcelo Oliveira,3,2015,2015-07-05
Levir Culpi,3,2015,2015-07-12
Diego Aguirre,1,2015,2015-07-26
Cristóvão Borges,0,2015,2015-08-09
Gilson Kleina,0,2015,2015-08-14
Roger Machado,1,2015,2015-08-23
Deivid,3,2015,2015-09-03
Dorival Júnior,0,2015,2015-09-13
Eduardo Baptista,0,2015,2015-09-20
Tite,1,2015,2015-10-04
Ney Franco,0,2015,2015-10-18
Paulo César Gusmão,0,2015,2015-10-31
Hudson Coutinho,3,2015,2015-11-19
Falcão,3,2015,2015-12-06
Ricardo Drubscky,0,2015,2015-05-17
Doriva,0,2015,2015-05-31
Vanderlei Luxemburgo,3,2015,2015-06-06
Marcelo Fernandes,1,2015,2015-06-11
Adilson Batista,0,2015,2015-06-28
Ney Franco,0,2015,2015-07-02
Eduardo Baptista,0,2015,2015-07-09
Argel Fucks,0,2015,2015-07-26
Juan Carlos Osorio,0,2015,2015-07-30
Roger Machado,3,2015,2015-08-14
Marcelo Oliveira,0,2015,2015-08-23
Milton Mendes,3,2015,2015-09-03
Gilson Kleina,0,2015,2015-09-10
