hhidpn,age,height,hhincome,female
17844010,77,1.7526,16.2,1
17862010,81,1.9558,59.21192037,0
17862040,84,1.6764,59.21192037,1
17909010,78,1.6256,70.884,1
17909020,79,1.7526,70.884,0
17922010,78,1.6637,28.368,1
17923010,77,1.905,76.4,0
17923011,67,1.7018,76.4,1
17924010,72,1.7018,33.996,0
17924040,69,1.651,33.996,1
17933010,81,1.524,21.54,1
17933020,83,1.7526,21.54,0
17952010,75,1.778,69.876,0
17952040,71,1.6002,69.876,1
17978010,76,1.8288,39.328,0
17978020,72,1.5494,39.328,1
17980010,78,1.7526,47.992,0
17986020,80,1.651,104.0347149,1
18034010,77,1.6002,20.604,1
18075010,80,1.7526,44.804,0
18075040,66,1.7526,44.804,1
18092010,74,1.5748,10.836,1
18097010,80,1.6256,4.416,1
18098010,77,1.5748,68.97666648,1
18100010,74,1.6256,16.8,0
18150010,81,1.5748,46.596,1
18150040,86,1.8542,46.596,0
18155030,85,1.8288,13.512,0
18158010,83,1.6256,10.224,1
18163030,84,1.6764,13.92,1
18166010,74,1.7018,12.021,1
18175020,74,1.8288,55.692,0
18175030,71,1.7272,55.692,1
18199010,77,1.5494,27.6,1
18199020,74,1.8034,27.6,0
18200010,77,1.524,15.42,1
18200020,76,1.8288,15.42,0
18204020,72,1.5748,33.60008,1
18210010,75,1.524,8.892,1
18212010,79,1.8542,9.984,0
18212011,75,1.6002,9.984,1
18216020,74,1.6764,10.476,1
18229010,79,1.5748,11.796,1
18243010,80,1.6256,9.768,0
18245010,76,1.7399,15.6,0
18259010,79,1.651,2.364,1
18276010,77,1.7526,17.44,0
18276020,73,1.524,17.44,1
18285020,79,1.778,247.0097231,0
18285030,71,1.6256,247.0097231,1
18298010,81,1.7272,33.6,1
18301010,83,1.524,39.156,1
18301040,83,1.6256,39.156,0
18304020,75,1.6764,32.388,0
18309010,83,1.6764,49.128,0
18309020,78,1.6256,49.128,1
18345020,76,1.7018,0,1
18352010,73,1.8034,19.884,0
18352040,64,1.6002,19.884,1
18360010,76,1.8034,8.988,0
18364011,72,1.5748,12,1
18417010,76,1.6256,29.6,1
18421010,80,1.6256,12,1
18424040,57,1.7018,21.648,1
18435040,60,1.6002,39.804,1
18435042,64,1.7907,39.804,0
18439040,72,1.524,26.578,1
18442010,73,1.651,45.777,0
18442040,71,1.5113,45.777,1
18443010,81,1.4478,16.8,1
18447010,81,1.6764,20.46,0
18447040,64,1.6764,20.46,1
18451010,74,1.5748,48.932,1
18451040,72,1.8034,48.932,0
18482040,60,1.6764,11.44,1
18482041,56,1.8034,11.44,0
18483010,74,1.6383,33.76,1
18494020,75,1.9812,10.8,0
18494022,71,1.524,7.8,1
18508011,56,1.5494,34.66,1
18525020,72,1.7526,88.887,1
18525030,68,1.7526,88.887,0
18531030,85,1.7018,66.04,0
18536010,76,1.7018,38.4,1
18566010,74,1.6764,75.38329042,1
18566020,73,1.6764,75.38329042,0
18624020,78,1.5748,50.804,1
18646020,72,1.6129,45.048,1
18679010,75,1.5494,17.856,1
18680020,78,1.651,21.312,1
18686020,81,1.5748,38.957,1
18686030,84,1.7526,38.957,0
18725030,84,1.6764,61.2,0
18733020,83,1.6383,26.228,0
18733021,68,1.56845,26.228,1
18739010,82,1.524,27.6,1
18742010,75,1.7526,53.02,0
18742040,65,1.651,53.02,1
18759010,73,1.8034,171.46,0
18774010,75,1.8796,53.984,0
18774020,74,1.5494,53.984,1
18776010,75,1.8288,42.2,0
18776040,68,1.6002,42.2,1
18779010,74,1.6891,17.808,1
18779011,78,1.7526,17.808,0
18782010,77,1.7399,52.8,0
18782040,70,1.5748,52.8,1
18808020,79,1.651,15.60144,1
18831010,80,1.5494,7.248,1
18865010,78,1.5494,13.056,1
18877010,78,1.5748,11.916,1
18889010,75,1.7526,40.752,0
18889040,67,1.6256,40.752,1
18896010,73,1.7526,123.05,0
18896040,56,1.651,123.05,1
18918011,54,1.651,29.4,1
18918040,60,1.5748,61.4,1
18918041,66,1.7653,61.4,0
18950010,79,1.524,17.652,1
18963010,75,1.6256,49.3,1
18964020,74,1.8288,36.288,0
18964030,69,1.5494,36.288,1
18972011,60,1.6256,3.566,1
18973040,54,1.6764,430,1
18973041,54,1.7272,430,0
18990010,72,1.778,45.972,0
18990040,69,1.6256,8.652,1
19001010,78,1.5494,12,1
19031020,81,1.5748,17.004,1
19047020,81,1.5748,32.64,1
19047030,87,1.6764,32.64,0
19049010,75,1.5748,14.139,1
19050010,74,1.7653,37.28,0
19052010,77,1.651,33.84,1
19052040,72,1.778,33.84,0
19053010,77,1.7526,68.34,0
19054020,72,1.524,24.108,1
19054021,73,1.7526,24.108,0
19058010,73,1.6764,8.796,0
19065020,77,1.6764,227.1007261,1
19065021,76,1.6764,227.1007261,0
19110010,73,1.6002,15.4,1
19110020,76,1.7272,15.4,0
19117010,82,1.6002,8.82,1
19133010,78,1.8796,30,0
19167020,77,1.524,1.404,1
19187020,72,1.4732,8.88,1
19212020,78,1.6764,10.812,1
19213020,80,1.7526,12.6,1
19216010,78,1.6002,10.272,1
19280010,77,1.6764,31.38,1
19280020,80,1.7272,31.38,0
19286010,72,1.8542,168.1264,0
19286020,73,1.6002,168.1264,1
19298010,76,1.7907,30.3,0
19298011,76,1.6383,76.06567454,1
19298020,73,1.5494,37.046,1
19333010,79,1.651,20.856,1
19338010,80,1.7018,67.75668,0
19338020,79,1.5113,67.75668,1
19345020,75,1.8542,38,0
19345030,63,1.651,38,1
19373010,79,1.4986,20.4,1
19403010,75,1.6891,25.848,1
19424010,78,1.8034,33.255,0
19425020,77,1.6764,51.8,1
19425021,67,1.7018,51.8,0
19433040,69,1.524,14.484,1
19442040,71,1.6256,34.4,1
19454010,77,1.7018,82.85152601,1
19454020,77,1.778,82.85152601,0
19458010,73,1.8034,35.2,0
19458040,71,1.5748,35.2,1
19496010,78,1.7272,16.645,0
19501010,78,1.79705,9.168,0
19535020,78,1.7526,26.576,0
19535030,71,1.5494,26.576,1
19536010,79,1.778,69.11283175,0
19536040,69,1.651,69.11283175,1
19569010,77,1.524,13.26,1
19585010,78,1.5748,17,1
19620010,80,1.651,25.94702258,1
19621010,73,1.8542,5.964,0
19621040,66,1.651,5.964,1
19625030,69,1.6002,12.829,1
19626010,79,1.8796,33.996,0
19626020,78,1.651,33.996,1
19629020,75,1.6002,76.5,1
19629030,72,1.8034,76.5,0
19637011,73,1.524,25.78204767,1
19662010,83,1.5494,15.9,1
19687010,81,1.6764,194.92,1
19687040,72,1.7526,194.92,0
19704010,75,1.524,57.87266482,1
19704011,70,1.7526,57.87266482,0
19705010,75,1.6002,15.564,1
19705020,76,1.8034,15.564,0
19715010,82,1.0033,21.93,1
19715040,89,1.8034,21.93,0
19738010,74,1.5748,25.26,1
19738020,76,1.8796,25.26,0
19742010,74,1.7526,45.65,0
19742040,71,1.6256,45.65,1
19746010,76,1.5494,24,1
19746020,81,1.778,24,0
19759020,76,1.6256,14.196,1
19784010,76,1.6383,48.00384,1
19786020,56,1.5494,12,1
19796010,75,1.6002,24.456,1
19822010,74,1.524,38.401,1
19857010,75,1.7018,30.984,0
19857020,72,1.6256,30.984,1
19877010,75,1.7018,13.032,1
19935010,72,1.651,61.2,1
19935011,54,1.778,61.2,0
19950010,73,1.6891,36.789,1
19973010,81,1.6764,68.976,0
19973040,70,1.651,68.976,1
19976010,78,1.54305,21.04567741,1
19992040,83,1.7272,15,0
20042010,74,1.6002,9.852,1
20077010,75,1.8034,27.80036,0
20077040,69,1.6256,27.80036,1
20079010,76,1.8034,45.98958559,0
20079020,76,1.6129,45.98958559,1
20081010,81,1.6002,24.408,0
20081020,73,1.651,24.408,1
20093010,72,1.778,15.6,0
20093040,51,1.6256,16.66567861,1
20093041,59,1.778,36,0
20114010,76,1.6764,39.332,0
20114040,68,1.6764,39.332,1
20139010,82,1.651,12,1
20155010,78,1.651,6.652,1
20158010,74,1.7018,30.13355929,0
20158040,71,1.651,30.13355929,1
20161020,77,1.8034,63.212,0
20162010,79,1.8288,30.84,0
20162020,76,1.5875,30.84,1
20176010,76,1.7272,13.2,0
20190011,76,1.6764,19.94171733,1
20201010,75,1.5875,28.612,1
20221010,80,1.7272,61.708,0
20221011,82,1.4986,10,1
20247010,77,1.7526,71.40919405,0
20248010,75,1.905,68.44032,0
20248040,71,1.5494,68.44032,1
20256040,69,1.651,26.425,1
20259010,73,1.6891,99.999,1
20259020,79,1.8288,99.999,0
20293041,82,1.7145,21.724,1
20315020,80,1.5748,45.6,1
20316010,75,1.778,60.96,0
20316020,73,1.69545,60.96,1
20346020,72,1.5875,74.4,1
20363010,76,1.8034,63.5794,0
20363040,70,1.7653,63.5794,1
20369010,79,1.8542,99.4,0
20369020,79,1.6002,99.4,1
20374010,73,1.651,17.94,1
20383010,73,1.7018,91.4,0
20383040,70,1.5494,91.4,1
20384010,77,1.7272,163.6,0
20384040,68,1.6256,163.6,1
20394010,81,1.524,8.664,1
20397010,76,1.5494,19.00908397,1
20442010,76,1.524,43.2,1
20442020,75,1.651,43.2,0
20446020,82,1.524,44.666,1
20448020,73,1.5494,38.00569899,1
20455020,73,1.5621,38.22,1
20471010,72,1.8034,72.54877703,0
20471040,71,1.6383,72.54877703,1
20511010,80,1.4986,18.70456247,1
20514010,73,1.5748,22.95401691,1
20524010,75,1.7526,55.33238393,0
20524020,79,1.5875,55.33238393,1
20527010,74,1.7526,35.808,0
20527040,71,1.6891,35.808,1
20540020,81,1.4732,23.652,1
20554010,75,1.8796,56.27945542,0
20554020,72,1.5748,56.27945542,1
20557011,76,1.5748,38,1
20558010,78,1.8542,99.92,0
20558020,79,1.6256,99.92,1
20559020,77,1.5748,63.6,1
20559030,70,1.8796,63.6,0
20560010,76,1.7018,41.42461591,0
20560020,73,1.651,41.42461591,1
20561010,73,1.8034,207.324,0
20561040,70,1.6256,207.324,1
20575010,74,1.6002,29.908,1
20588020,72,1.6256,77.836,1
20588030,71,1.8034,77.836,0
20608010,75,1.4859,29.388,1
20634010,77,1.8034,113.82,0
20634040,68,1.651,113.82,1
20676010,75,1.7018,176.1,1
20676011,82,1.8161,176.1,0
20678010,78,1.6002,46.722,1
20679010,81,1.4986,45.72,1
20692010,80,1.8796,54.2609711,0
20692020,77,1.651,54.2609711,1
20696010,78,1.7018,30.984,0
20696020,76,1.6891,30.984,1
20700010,74,1.524,30.336,1
20700011,73,1.6891,30.336,1
20712020,82,1.4986,30.17834652,1
20712030,89,1.6256,30.17834652,0
20777010,75,1.6129,33.04335232,0
20777040,65,1.5748,33.04335232,1
20806010,76,1.778,47.008,0
20806040,71,1.6764,47.008,1
20831010,80,1.8034,24,0
20861020,77,1.6383,45.715,1
20862010,76,1.5494,16.564,1
20870010,73,1.778,197.6551411,0
20870020,76,1.6002,197.6551411,1
20876010,74,1.5748,88.82039401,1
20876011,78,1.7272,88.82039401,0
20887010,78,1.6764,83.296,1
20887040,85,1.7018,83.296,0
20899010,77,1.6764,13.338,0
20911020,81,1.6256,25.2,1
20918020,78,1.524,23.6,1
21002010,78,1.7526,105.328,0
21002040,64,1.6764,105.328,1
21003010,79,1.651,75.852,1
21003020,81,1.7272,75.852,0
21012020,83,1.6002,71.141,1
21012030,85,1.7018,71.141,0
21015020,74,1.5494,14.4,1
21019010,75,1.8034,60.2,0
21019020,73,1.6764,60.2,1
21040020,81,1.8288,39.804,0
21040030,68,1.6764,39.804,1
21058010,77,1.7526,18.86,0
21058020,75,1.6002,18.86,1
21072010,73,1.6256,27.128,1
21073010,74,1.5748,26.724,1
21073020,79,1.7018,26.724,0
21078010,77,1.524,11.316,1
21078040,87,1.778,11.316,0
21080010,72,1.5494,10.8,1
21081010,82,1.6256,9.6,1
21099010,75,1.7018,58.8,0
21120010,74,1.6002,15.492,1
21137020,73,1.651,213.2,0
21137030,67,1.5748,213.2,1
21141020,76,1.8288,42.56,0
21163010,75,1.6002,42.132,1
21163020,77,1.8542,42.132,0
21166010,74,1.6764,21.744,1
21166020,80,1.7526,21.744,0
21169010,75,1.7272,74.948,1
21169040,83,1.8542,74.948,0
21190010,75,1.5748,35.446,1
21190040,84,1.5748,35.446,0
21195010,77,1.6256,24.996,0
21200010,77,1.651,10.248,1
21201010,76,1.6002,32.352,1
21201020,76,1.7018,32.352,0
21210010,80,1.524,17.648,1
21227010,74,1.7018,61.3,0
21227020,72,1.6002,61.3,1
21233010,75,1.8034,106.36,1
21233020,73,1.8796,106.36,0
21242040,64,1.6256,20.136,1
21268010,79,1.6764,15,0
21269010,79,1.7653,38.376,0
21302010,75,1.7526,20.64,0
21302011,74,1.651,24.66,1
21329010,76,1.67005,75.54,1
21329040,70,1.8034,75.54,0
21332010,75,1.905,33.36,0
21332020,77,1.5494,33.36,1
21349010,76,1.7272,111.7,0
21349020,73,1.6637,111.7,1
21350010,76,1.8288,69.78,0
21350040,65,1.5748,69.78,1
21359010,79,1.7018,72.168,0
21359020,75,1.6637,72.168,1
21368010,73,1.6764,9.36,0
21390010,73,1.7526,505.04,0
21402030,85,1.651,20.208,0
21410010,81,1.6764,18.24,0
21412020,73,1.3462,32.424,1
21416010,72,1.7272,48.528,0
21416011,62,1.7018,48.528,1
21416040,71,1.6002,41.632,1
21416041,63,1.8288,41.632,0
21422010,80,1.7526,28.972,1
21422040,88,1.7526,28.972,0
21423020,81,1.5621,21.42,1
21427010,80,1.7272,27.62,0
21427020,80,1.6256,27.62,1
21442010,80,1.7526,59.0169223,1
21442020,82,1.8288,59.0169223,0
21448010,76,1.6002,16.2258,1
21452010,75,1.5494,10.004,1
21468010,77,1.6891,20.4,1
21468020,80,1.7653,20.4,0
21479010,75,1.6764,20.868,1
21485020,74,1.7272,52.46,0
21485030,71,1.6383,52.46,1
21505010,78,1.5748,19.956,1
21507010,73,1.5494,25.91,1
21578010,75,1.8288,80.964,0
21578011,68,1.6256,80.964,1
21582020,73,1.651,8.4,1
21583010,81,1.7526,28.68,0
21583020,76,1.7272,28.68,1
21587010,79,1.651,85.3534266,1
21587040,71,1.778,85.3534266,0
21629040,56,1.7907,15.4,0
21668020,77,1.6383,36.596,1
21671020,76,1.651,94.46,1
21675020,80,1.651,42.66,1
21675030,84,1.8288,42.66,0
21693011,82,1.8542,51.094,0
21710020,82,1.651,13.217,1
21721030,63,1.7653,2.2,0
21721031,68,1.5748,14.028,1
21721032,66,1.6637,43.273,1
21726020,78,1.4986,17.328,1
21743010,69,1.778,30.888,0
21743011,69,1.7018,30.888,1
21743040,64,1.7018,118,1
21746010,72,1.8034,219.3488794,0
21746020,74,1.6764,219.3488794,1
21749010,79,1.6129,13.392,1
21755020,80,1.6002,46.8,1
21755030,83,1.778,46.8,0
21774010,82,1.5748,16.9944,1
21791020,76,1.778,35.44,0
21791030,71,1.6002,35.44,1
21825020,74,1.5494,58.70085151,1
21825021,80,1.7018,58.70085151,0
21835010,75,1.6002,10.932,1
21873010,81,1.5748,9.248,1
21904010,75,1.6764,16.368,1
21912020,72,1.6002,79.56579558,0
21912030,69,1.6256,79.56579558,1
21922020,74,1.8796,23.016,0
21922030,71,1.5748,23.016,1
21924010,80,1.6002,19.008,1
21928010,79,1.7526,74.72,0
21928020,77,1.6256,74.72,1
21995010,78,1.7272,24.84,0
21995020,76,1.5494,24.84,1
21997010,73,1.7272,48.432,0
21997040,69,1.5748,48.432,1
22018010,75,1.5494,36.388,1
22026010,78,1.5621,55.58235499,1
22026020,82,1.7399,55.58235499,0
22027030,84,1.6637,42.22,1
22034010,73,1.9304,26.8036,0
22034020,75,1.5494,26.8036,1
22035010,76,1.7272,16.596,0
22035040,86,1.6002,16.596,1
22047020,78,1.6002,21.604,1
22047030,83,1.7272,21.604,0
22049010,73,1.8034,24.732,0
22049020,73,1.4986,24.732,1
22052010,74,1.6764,39.168,1
22052011,75,1.8288,39.168,0
22060010,74,1.6002,44.212,1
22061010,74,1.7526,59.12,0
22061020,74,1.5494,59.12,1
22067010,73,1.6002,20.856,1
22067011,73,1.6764,14.92,0
22109020,81,1.7272,10.8,0
22113040,72,1.6002,21.27,1
22122010,77,1.5748,31.872,1
22125010,75,1.6256,8.841,1
22132010,81,1.7526,32.881,0
22132020,76,1.4986,32.881,1
22136010,75,1.524,27.09405177,1
22136020,77,1.8034,27.09405177,0
22137010,77,1.6256,29.696,1
22137020,79,1.7272,29.696,0
22168010,74,1.7018,32.952,0
22168020,75,1.4986,32.952,1
22174010,82,1.524,12,1
22182010,74,1.50495,28.848,1
22182011,73,1.778,80.4,0
22212020,81,1.651,3.432,1
22229010,80,1.5748,22.884,1
22233010,79,1.4986,2.208,0
22241010,75,1.651,50.4,1
22242010,80,1.8288,82.8,0
22242020,77,1.651,82.8,1
22243010,82,1.6002,94.029,1
22243020,82,1.778,94.029,0
22245010,80,1.7526,70.2,0
22245020,80,1.524,70.2,1
22261010,82,1.7526,52.716,0
22266010,81,1.8034,38.448,1
22267010,78,1.5494,80.2069328,1
22275010,81,1.6764,75.41682737,1
22289020,73,1.651,26.24,1
22314020,75,1.7526,29.87246136,1
22330010,82,1.651,125.23,1
22330020,81,1.778,125.23,0
22333010,83,1.4986,30.6,1
22333020,83,1.7018,30.6,0
22335030,71,1.524,81.13,1
22348010,83,1.6002,16.932,1
22364010,73,1.7272,14.1608,1
22370010,81,1.7018,53.24804,1
22370020,83,1.7018,53.24804,0
22375040,83,1.778,21.368,0
22383010,82,1.6891,42.492,1
22388020,74,1.8288,9.216,0
22420011,79,1.524,21.964,1
22427010,81,1.5875,23.052,1
22429040,60,1.5494,9.612,1
22439040,86,1.6002,36.024,1
22439041,88,1.6002,36.024,0
22454010,80,1.6256,12.888,1
22470010,72,1.6764,21,1
22482010,84,1.6256,1039.309269,1
22482011,79,1.778,1039.309269,0
22492030,61,1.6002,21.26240681,1
22516010,74,1.5748,34.556,1
22522010,79,1.7272,52.04,0
22522020,82,1.651,52.04,1
22523020,74,1.7272,48.98,0
22523030,72,1.5621,48.98,1
22544010,79,1.8542,15.552,0
22544020,79,1.6002,15.552,1
22545010,83,1.5748,84,1
22545040,84,1.7272,84,0
22563020,74,1.8288,94.56,0
22563021,76,1.5875,94.56,1
22565010,82,1.651,22.464,1
22566010,74,1.6256,12.744,1
22568010,78,1.8288,14.76,1
22572010,72,1.6256,46.9,1
22574010,72,1.6256,38.4,1
22574020,78,1.8542,38.4,0
22576020,78,1.7272,82.808,0
22576030,72,1.5494,82.808,1
22579010,80,1.6764,19.2,1
22583010,76,1.7526,17.9,1
22589010,82,1.651,43.344,1
22589040,84,1.7526,43.344,0
22599020,76,1.651,26.836,1
22600010,73,1.8288,92.7,0
22600040,65,1.5748,92.7,1
22602040,70,1.5494,41.812,1
22604010,78,1.69545,46.8972,1
22648030,69,1.778,14.3,1
22648031,55,1.6256,24.3,0
22659011,73,1.6256,16.1,1
22665010,82,1.651,69.64822604,1
22674010,82,1.7526,27.2,0
22726010,76,1.7526,128.876625,0
22738010,78,1.905,54.6,0
22738020,76,1.7272,54.6,1
22741010,76,1.6764,27.954,0
22757010,76,1.8796,15.41072,0
22764020,75,1.5748,16.62,1
22798010,75,1.6256,21.288,1
22811020,72,1.6256,142.7248454,1
22811021,71,1.7018,142.7248454,0
22825030,57,1.6256,68,1
22825031,51,1.778,68,0
22837040,70,1.6256,105.244,1
22841040,66,1.7526,11.8,0
22841041,61,1.5494,11.8,1
22860010,83,1.8288,33.64,0
22861010,78,1.8542,12.36,0
22861040,84,1.6764,12.36,1
22879030,71,1.7526,16.8004,1
22911020,75,1.524,28.964,1
22912020,77,1.7399,33.812,0
22912030,70,1.6256,33.812,1
22930020,81,1.7018,14.424,1
22938011,69,1.6256,50.2,1
22965010,72,1.6256,9.132,1
22965040,71,1.8288,10.896,0
22973010,79,1.6256,12,1
22984010,79,1.7526,24,0
22984040,70,1.6002,24,1
22985040,72,1.651,49.236,1
22999020,78,1.651,15.6,1
23015010,82,1.6764,13.56,1
23028020,82,1.6764,11.344,1
23028030,87,1.905,11.344,0
23034010,82,1.5748,14.256,1
23042011,68,1.6002,51.53,1
23067010,76,1.6764,17.268,1
23074020,72,1.6764,70.032,0
23074030,68,1.651,70.032,1
23087030,87,1.4986,24.396,1
23105010,82,1.6891,48.804,1
23105020,82,1.6764,48.804,0
23107030,67,1.7526,56.859,1
23108010,72,1.6256,26.164,1
23108040,69,1.7272,26.164,0
23119020,72,1.7272,44.83,0
23119030,68,1.6002,44.83,1
23164020,77,1.7272,25.392,0
23186010,73,1.651,124.3036978,0
23186040,70,1.524,124.3036978,1
23199010,74,1.524,109.72,1
23199020,75,1.7526,109.72,0
23201040,85,1.8288,23.18233384,0
23212010,79,1.4986,17.1,1
23212020,78,1.70815,17.1,0
23245010,77,1.524,47.92407448,1
23245020,78,1.8288,47.92407448,0
23254030,71,1.524,19.2,1
23254031,75,1.651,19.2,0
23258010,75,1.7018,8.556,0
23283010,81,1.6002,8.412,1
23294030,84,1.5748,15.204,1
23303020,79,1.6002,27.2,1
23323010,80,1.7526,0,0
23344010,78,1.7526,20.4,0
23344020,78,1.6256,20.4,1
23366010,75,1.8034,51.18,0
23366020,75,1.6256,51.18,1
23381010,83,1.6764,13.2,1
23387010,72,1.651,40.152,1
23401010,79,1.7272,40.65912904,0
23401040,67,1.6383,40.65912904,1
23416010,82,1.8288,21.6,0
23425010,73,1.6002,55.428,1
23425020,75,1.8034,55.428,0
23430010,73,1.5748,12,1
23453010,73,1.6002,11.448,1
23454030,84,1.7272,14.772,0
23461020,75,1.7399,39.10088117,1
23479030,71,1.6002,222.084,1
23488010,80,1.524,27.072,1
23489010,77,1.651,96.658,0
23489020,78,1.5494,96.658,1
23516010,79,1.5748,80.28047164,1
23524020,75,1.7526,60,0
23524030,71,1.6002,60,1
23529010,76,1.7272,28.03095166,0
23529020,76,1.7272,28.03095166,1
23548010,81,1.7526,12.03917899,0
23597010,80,1.8542,71.776,0
23597020,77,1.7272,71.776,1
23605020,79,1.8288,66.825,0
23605030,69,1.778,66.825,1
23639010,73,1.778,9.49212,0
23640010,80,1.651,44.7,1
23641010,75,1.778,81.515,0
23641040,67,1.5748,81.515,1
23677010,72,1.8288,182.444,0
23677011,67,1.6764,182.444,1
23678020,74,1.6002,39.69161133,1
23678030,71,1.6637,39.69161133,0
23685030,66,1.651,50.068,1
23698010,82,1.6002,7.524,1
23701030,71,1.6764,13.62,0
23713020,75,1.7526,37.2,0
23713030,69,1.524,37.2,1
23716010,74,1.651,27.588,0
23716011,56,1.7018,27.588,1
23748010,80,1.7526,45.954,0
23748020,75,1.6129,45.954,1
23752010,76,1.8288,22.764,1
23752011,60,1.8796,22.764,0
23754020,75,1.7272,88.94,0
23754030,70,1.5748,88.94,1
23756040,70,1.6764,13.176,1
23807020,77,1.7653,95.293,1
23807030,84,1.905,95.293,0
23817010,79,1.7145,9.792,1
23827010,78,1.7526,30.23730679,0
23827040,85,1.524,30.23730679,1
23830010,82,1.778,3.696,1
23831010,72,1.8034,18.053,0
23831040,61,1.7272,8.12,1
23844010,74,1.8288,55.216,0
23876010,75,1.651,5.844,1
23886010,78,1.6002,31.488,1
23886020,80,1.6764,31.488,0
23899020,79,1.8288,11.16,0
23913010,79,1.7018,16.98,1
23919010,72,1.6764,7.74,1
23923020,80,1.6129,28.116,1
23965020,77,1.7018,57.696,1
23965021,78,1.8796,57.696,0
23967010,75,1.524,12.408,0
23967011,58,1.651,4.6,1
23967040,54,1.524,10,1
24014010,75,1.9304,107.32,0
24014040,69,1.6256,107.32,1
24024010,75,1.7018,16.49234771,1
24039020,75,1.6256,65.008,1
24040011,79,1.6891,20.78464116,1
24055010,78,1.8288,178.6,0
24055040,67,1.64465,178.6,1
24056010,77,1.7272,206.804,0
24058010,77,1.905,68.8,0
24058011,69,1.6256,68.8,1
24065010,82,1.6256,75.5651577,0
24065040,84,1.5748,75.5651577,1
24075010,79,1.6002,53.51342116,1
24075012,78,1.8288,53.51342116,0
24077010,74,1.7272,13.088,1
24078010,75,1.524,16.1796,1
24089020,76,1.778,60.09,0
24103010,82,1.6764,98.46545368,0
24103020,77,1.5748,98.46545368,1
24107010,72,1.7018,32.232,1
24109010,76,1.8796,114.162,0
24109040,70,1.7145,114.162,1
24132010,76,1.8034,0,0
24132020,75,1.3462,0,1
24161010,82,1.7272,13.572,0
24168010,77,1.4986,15.612,1
24187010,76,1.5494,28.092,1
24187020,80,1.6764,28.092,0
24218010,76,1.524,10.092,0
24231010,77,1.778,239.168,0
24231020,74,1.524,239.168,1
24238010,73,1.6891,26.88635226,1
24238020,76,1.8796,26.88635226,0
24249020,80,1.2192,14.568,1
24274010,78,1.7018,22.18,1
24280030,72,1.651,81.99615858,1
24333040,70,1.651,24.44424,1
24341010,74,1.6764,28.312,1
24366010,73,1.905,24.226,0
24366011,50,1.7272,12,1
24382010,73,1.651,23.456,1
24400020,79,1.6637,64.626,1
24403020,81,1.6256,23.832,1
24407010,81,1.7018,55.232,0
24416010,75,1.6256,30.128,1
24416020,78,1.6764,30.128,0
24417010,73,1.6764,21.737,0
24417020,76,1.5748,21.737,1
24420010,78,1.778,23.22,0
24420020,83,1.5494,23.22,1
24440010,79,1.6764,21.82,1
24500020,80,1.5748,18,1
24539010,77,1.8796,32.316,0
24539011,77,1.5748,18.568,1
24551010,76,1.6002,42.66465496,1
24555010,79,1.6256,34.076,1
24555040,90,1.6764,34.076,0
24563010,82,1.6256,8.76012,1
24577010,80,1.8034,26.4,0
24577020,76,1.7018,26.4,1
24582010,73,1.8288,76.25815632,0
24582040,71,1.6129,76.25815632,1
24650020,77,1.6002,54.384,1
24650030,67,1.8034,54.384,0
24684011,60,1.778,6.6,1
24684040,70,1.6764,32.28,1
24684041,73,1.8542,20.136,0
24697020,78,1.7018,35.57628289,1
24734010,80,1.6764,16.66559787,1
24741010,75,1.9558,19.2,0
24741011,57,1.7018,41.2,1
24753020,79,1.5494,29.38595714,1
24769010,73,1.6383,67.2536,1
24769020,76,1.7272,67.2536,0
24838010,75,1.7018,60.51,0
24838040,64,1.5621,60.51,1
24843010,81,1.8669,34.68812227,0
24843040,70,1.7272,34.68812227,1
24884020,80,1.6002,19.02000843,1
24902010,82,1.5494,28.8024,1
24902020,77,1.7272,29.264,0
24902021,77,1.651,29.264,1
24968010,82,1.8288,84.19241513,0
24977010,79,1.63195,145.134,1
24977020,82,1.7526,145.134,0
24978010,73,1.4732,62.86159872,1
24978020,73,1.6764,62.86159872,0
25029010,77,1.9304,167.933456,0
25029040,66,1.7018,167.933456,1
25043010,73,1.8034,60.1,0
25043040,62,1.5748,60.1,1
25081010,78,1.7526,117.2744542,0
25081020,78,1.651,117.2744542,1
25102010,76,1.8288,106.02,0
25102040,71,1.524,106.02,1
25104010,75,1.6256,18.2,1
25181020,75,1.7272,15.288,0
