bd_Start_time,prob,bd_FC_Before_Start,station_number,daily_sum,station_name
2015-12-04,45,15,14015,0,DARWIN AIRPORT
2015-12-05,45,39,14015,0,DARWIN AIRPORT
2015-12-06,43,63,14015,0,DARWIN AIRPORT
2015-12-07,44,87,14015,0,DARWIN AIRPORT
2015-12-08,40,111,14015,1,DARWIN AIRPORT
2015-12-09,34,135,14015,1,DARWIN AIRPORT
2015-12-10,31,159,14015,0,DARWIN AIRPORT
2015-12-02,0,-33,17126,0,MARREE AERO
2015-12-03,0,-9,17126,0,MARREE AERO
2015-12-04,0,15,17126,0,MARREE AERO
2015-12-05,0,39,17126,0,MARREE AERO
2015-12-06,1,63,17126,0,MARREE AERO
2015-12-07,16,87,17126,0,MARREE AERO
2015-12-08,25,111,17126,0,MARREE AERO
2015-12-09,1,135,17126,0,MARREE AERO
2015-12-10,1,159,17126,0,MARREE AERO
2015-12-02,33,-33,32040,0,TOWNSVILLE AERO
2015-12-03,45,-9,32040,1,TOWNSVILLE AERO
2015-12-04,42,15,32040,0,TOWNSVILLE AERO
2015-12-05,22,39,32040,0,TOWNSVILLE AERO
2015-12-06,0,63,32040,0,TOWNSVILLE AERO
2015-12-07,7,87,32040,1,TOWNSVILLE AERO
2015-12-08,15,111,32040,0,TOWNSVILLE AERO
2015-12-09,19,135,32040,0,TOWNSVILLE AERO
2015-12-10,12,159,32040,0,TOWNSVILLE AERO
2015-12-03,45,-33,14015,0,DARWIN AIRPORT
2015-12-04,45,-9,14015,0,DARWIN AIRPORT
2015-12-05,45,15,14015,0,DARWIN AIRPORT
2015-12-06,44,39,14015,0,DARWIN AIRPORT
2015-12-07,43,63,14015,0,DARWIN AIRPORT
2015-12-08,40,87,14015,1,DARWIN AIRPORT
2015-12-09,30,111,14015,1,DARWIN AIRPORT
2015-12-10,23,135,14015,0,DARWIN AIRPORT
2015-12-11,27,159,14015,0,DARWIN AIRPORT
2015-12-03,0,-33,17126,0,MARREE AERO
2015-12-04,0,-9,17126,0,MARREE AERO
2015-12-05,0,15,17126,0,MARREE AERO
2015-12-06,0,39,17126,0,MARREE AERO
2015-12-07,16,63,17126,0,MARREE AERO
2015-12-08,19,87,17126,0,MARREE AERO
2015-12-09,1,111,17126,0,MARREE AERO
2015-12-10,1,135,17126,0,MARREE AERO
2015-12-11,1,159,17126,0,MARREE AERO
2015-12-03,45,-33,32040,1,TOWNSVILLE AERO
2015-12-04,36,-9,32040,0,TOWNSVILLE AERO
2015-12-05,23,15,32040,0,TOWNSVILLE AERO
2015-12-06,0,39,32040,0,TOWNSVILLE AERO
2015-12-07,12,63,32040,1,TOWNSVILLE AERO
2015-12-08,8,87,32040,0,TOWNSVILLE AERO
2015-12-09,8,111,32040,0,TOWNSVILLE AERO
2015-12-10,8,135,32040,0,TOWNSVILLE AERO
2015-12-11,0,159,32040,0,TOWNSVILLE AERO
2015-12-04,45,-33,14015,0,DARWIN AIRPORT
2015-12-05,45,-9,14015,0,DARWIN AIRPORT
2015-12-06,44,15,14015,0,DARWIN AIRPORT
2015-12-07,43,39,14015,0,DARWIN AIRPORT
2015-12-08,46,63,14015,1,DARWIN AIRPORT
2015-12-09,44,87,14015,1,DARWIN AIRPORT
2015-12-10,24,111,14015,0,DARWIN AIRPORT
2015-12-11,18,135,14015,0,DARWIN AIRPORT
2015-12-12,17,159,14015,1,DARWIN AIRPORT
2015-12-04,0,-33,17126,0,MARREE AERO
2015-12-05,0,-9,17126,0,MARREE AERO
2015-12-06,0,15,17126,0,MARREE AERO
2015-12-07,18,39,17126,0,MARREE AERO
2015-12-08,21,63,17126,0,MARREE AERO
2015-12-09,6,87,17126,0,MARREE AERO
2015-12-10,0,111,17126,0,MARREE AERO
2015-12-11,0,135,17126,0,MARREE AERO
2015-12-12,0,159,17126,0,MARREE AERO
2015-12-04,36,-33,32040,0,TOWNSVILLE AERO
2015-12-05,31,-9,32040,0,TOWNSVILLE AERO
2015-12-06,2,15,32040,0,TOWNSVILLE AERO
2015-12-07,12,39,32040,1,TOWNSVILLE AERO
2015-12-08,9,63,32040,0,TOWNSVILLE AERO
2015-12-09,8,87,32040,0,TOWNSVILLE AERO
2015-12-10,7,111,32040,0,TOWNSVILLE AERO
2015-12-11,0,135,32040,0,TOWNSVILLE AERO
2015-12-12,0,159,32040,0,TOWNSVILLE AERO
2015-12-05,45,-33,14015,0,DARWIN AIRPORT
2015-12-06,44,-9,14015,0,DARWIN AIRPORT
2015-12-07,40,15,14015,0,DARWIN AIRPORT
2015-12-08,45,39,14015,1,DARWIN AIRPORT
2015-12-09,44,63,14015,1,DARWIN AIRPORT
2015-12-10,24,87,14015,0,DARWIN AIRPORT
2015-12-11,14,111,14015,0,DARWIN AIRPORT
2015-12-12,16,135,14015,1,DARWIN AIRPORT
2015-12-13,23,159,14015,0,DARWIN AIRPORT
2015-12-05,0,-33,17126,0,MARREE AERO
2015-12-06,0,-9,17126,0,MARREE AERO
2015-12-07,23,15,17126,0,MARREE AERO
2015-12-08,27,39,17126,0,MARREE AERO
2015-12-09,0,63,17126,0,MARREE AERO
2015-12-10,0,87,17126,0,MARREE AERO
2015-12-11,0,111,17126,0,MARREE AERO
2015-12-12,0,135,17126,0,MARREE AERO
2015-12-13,0,159,17126,0,MARREE AERO
2015-12-05,31,-33,32040,0,TOWNSVILLE AERO
2015-12-06,7,-9,32040,0,TOWNSVILLE AERO
2015-12-07,36,15,32040,1,TOWNSVILLE AERO
2015-12-08,3,39,32040,0,TOWNSVILLE AERO
2015-12-09,9,63,32040,0,TOWNSVILLE AERO
2015-12-10,3,87,32040,0,TOWNSVILLE AERO
2015-12-11,0,111,32040,0,TOWNSVILLE AERO
2015-12-12,1,135,32040,0,TOWNSVILLE AERO
2015-12-13,10,159,32040,1,TOWNSVILLE AERO
2015-12-06,44,-33,14015,0,DARWIN AIRPORT
2015-12-07,31,-9,14015,0,DARWIN AIRPORT
2015-12-08,42,15,14015,1,DARWIN AIRPORT
2015-12-09,44,39,14015,1,DARWIN AIRPORT
2015-12-10,24,63,14015,0,DARWIN AIRPORT
2015-12-11,14,87,14015,0,DARWIN AIRPORT
2015-12-12,15,111,14015,1,DARWIN AIRPORT
2015-12-13,16,135,14015,0,DARWIN AIRPORT
2015-12-14,20,159,14015,1,DARWIN AIRPORT
2015-12-06,0,-33,17126,0,MARREE AERO
2015-12-07,20,-9,17126,0,MARREE AERO
2015-12-08,34,15,17126,0,MARREE AERO
2015-12-09,1,39,17126,0,MARREE AERO
2015-12-10,0,63,17126,0,MARREE AERO
2015-12-11,5,87,17126,0,MARREE AERO
2015-12-12,0,111,17126,0,MARREE AERO
2015-12-13,1,135,17126,0,MARREE AERO
2015-12-14,1,159,17126,0,MARREE AERO
2015-12-06,7,-33,32040,0,TOWNSVILLE AERO
2015-12-07,36,-9,32040,1,TOWNSVILLE AERO
2015-12-08,11,15,32040,0,TOWNSVILLE AERO
2015-12-09,3,39,32040,0,TOWNSVILLE AERO
2015-12-10,1,63,32040,0,TOWNSVILLE AERO
2015-12-11,2,87,32040,0,TOWNSVILLE AERO
2015-12-12,13,111,32040,0,TOWNSVILLE AERO
2015-12-13,27,135,32040,1,TOWNSVILLE AERO
2015-12-14,28,159,32040,1,TOWNSVILLE AERO
2015-12-07,31,-33,14015,0,DARWIN AIRPORT
2015-12-08,43,-9,14015,1,DARWIN AIRPORT
2015-12-09,48,15,14015,1,DARWIN AIRPORT
2015-12-10,24,39,14015,0,DARWIN AIRPORT
2015-12-11,18,63,14015,0,DARWIN AIRPORT
2015-12-12,19,87,14015,1,DARWIN AIRPORT
2015-12-13,20,111,14015,0,DARWIN AIRPORT
2015-12-14,23,135,14015,1,DARWIN AIRPORT
2015-12-15,26,159,14015,1,DARWIN AIRPORT
2015-12-07,20,-33,17126,0,MARREE AERO
2015-12-08,23,-9,17126,0,MARREE AERO
2015-12-09,3,15,17126,0,MARREE AERO
2015-12-10,0,39,17126,0,MARREE AERO
2015-12-11,6,63,17126,0,MARREE AERO
2015-12-12,0,87,17126,0,MARREE AERO
2015-12-13,1,111,17126,0,MARREE AERO
2015-12-14,0,135,17126,0,MARREE AERO
2015-12-15,29,159,17126,0,MARREE AERO
2015-12-07,36,-33,32040,1,TOWNSVILLE AERO
2015-12-08,11,-9,32040,0,TOWNSVILLE AERO
2015-12-09,8,15,32040,0,TOWNSVILLE AERO
2015-12-10,18,39,32040,0,TOWNSVILLE AERO
2015-12-11,3,63,32040,0,TOWNSVILLE AERO
2015-12-12,3,87,32040,0,TOWNSVILLE AERO
2015-12-13,8,111,32040,1,TOWNSVILLE AERO
2015-12-14,11,135,32040,1,TOWNSVILLE AERO
2015-12-15,10,159,32040,0,TOWNSVILLE AERO
2015-12-08,43,-33,14015,1,DARWIN AIRPORT
2015-12-09,52,-9,14015,1,DARWIN AIRPORT
2015-12-10,24,15,14015,0,DARWIN AIRPORT
2015-12-11,17,39,14015,0,DARWIN AIRPORT
2015-12-12,17,63,14015,1,DARWIN AIRPORT
2015-12-13,28,87,14015,0,DARWIN AIRPORT
2015-12-14,25,111,14015,1,DARWIN AIRPORT
2015-12-15,37,135,14015,1,DARWIN AIRPORT
2015-12-16,51,159,14015,0,DARWIN AIRPORT
2015-12-08,23,-33,17126,0,MARREE AERO
2015-12-09,3,-9,17126,0,MARREE AERO
2015-12-10,0,15,17126,0,MARREE AERO
2015-12-11,25,39,17126,0,MARREE AERO
2015-12-12,0,63,17126,0,MARREE AERO
2015-12-13,0,87,17126,0,MARREE AERO
2015-12-14,11,111,17126,0,MARREE AERO
2015-12-15,7,135,17126,0,MARREE AERO
2015-12-16,1,159,17126,0,MARREE AERO
2015-12-08,11,-33,32040,0,TOWNSVILLE AERO
2015-12-09,8,-9,32040,0,TOWNSVILLE AERO
2015-12-10,8,15,32040,0,TOWNSVILLE AERO
2015-12-11,1,39,32040,0,TOWNSVILLE AERO
2015-12-12,1,63,32040,0,TOWNSVILLE AERO
2015-12-13,4,87,32040,1,TOWNSVILLE AERO
2015-12-14,10,111,32040,1,TOWNSVILLE AERO
2015-12-15,2,135,32040,0,TOWNSVILLE AERO
2015-12-16,4,159,32040,0,TOWNSVILLE AERO
2015-12-09,52,-33,14015,1,DARWIN AIRPORT
2015-12-10,28,-9,14015,0,DARWIN AIRPORT
2015-12-11,16,15,14015,0,DARWIN AIRPORT
2015-12-12,18,39,14015,1,DARWIN AIRPORT
2015-12-13,28,63,14015,0,DARWIN AIRPORT
2015-12-14,34,87,14015,1,DARWIN AIRPORT
2015-12-15,45,111,14015,1,DARWIN AIRPORT
2015-12-16,50,135,14015,0,DARWIN AIRPORT
2015-12-17,44,159,14015,1,DARWIN AIRPORT
2015-12-09,3,-33,17126,0,MARREE AERO
2015-12-10,0,-9,17126,0,MARREE AERO
2015-12-11,23,15,17126,0,MARREE AERO
2015-12-12,0,39,17126,0,MARREE AERO
2015-12-13,0,63,17126,0,MARREE AERO
2015-12-14,1,87,17126,0,MARREE AERO
2015-12-15,11,111,17126,0,MARREE AERO
2015-12-16,0,135,17126,0,MARREE AERO
2015-12-17,0,159,17126,0,MARREE AERO
2015-12-10,28,-33,14015,0,DARWIN AIRPORT
2015-12-11,16,-9,14015,0,DARWIN AIRPORT
2015-12-12,27,15,14015,1,DARWIN AIRPORT
2015-12-13,28,39,14015,0,DARWIN AIRPORT
2015-12-14,34,63,14015,1,DARWIN AIRPORT
2015-12-15,37,87,14015,1,DARWIN AIRPORT
2015-12-16,35,111,14015,0,DARWIN AIRPORT
2015-12-17,32,135,14015,1,DARWIN AIRPORT
2015-12-18,28,159,14015,1,DARWIN AIRPORT
2015-12-10,0,-33,17126,0,MARREE AERO
2015-12-11,10,-9,17126,0,MARREE AERO
2015-12-12,0,15,17126,0,MARREE AERO
2015-12-13,0,39,17126,0,MARREE AERO
2015-12-14,6,63,17126,0,MARREE AERO
2015-12-15,15,87,17126,0,MARREE AERO
2015-12-16,0,111,17126,0,MARREE AERO
2015-12-17,0,135,17126,0,MARREE AERO
2015-12-18,0,159,17126,0,MARREE AERO
2015-12-10,4,-33,32040,0,TOWNSVILLE AERO
2015-12-11,2,-9,32040,0,TOWNSVILLE AERO
2015-12-12,8,15,32040,0,TOWNSVILLE AERO
2015-12-13,13,39,32040,1,TOWNSVILLE AERO
2015-12-14,15,63,32040,1,TOWNSVILLE AERO
2015-12-15,2,87,32040,0,TOWNSVILLE AERO
2015-12-16,7,111,32040,0,TOWNSVILLE AERO
2015-12-17,10,135,32040,0,TOWNSVILLE AERO
2015-12-18,33,159,32040,0,TOWNSVILLE AERO
2015-12-11,16,-33,14015,0,DARWIN AIRPORT
2015-12-12,32,-9,14015,1,DARWIN AIRPORT
2015-12-13,40,15,14015,0,DARWIN AIRPORT
2015-12-14,52,39,14015,1,DARWIN AIRPORT
2015-12-15,55,63,14015,1,DARWIN AIRPORT
2015-12-16,55,87,14015,0,DARWIN AIRPORT
2015-12-17,37,111,14015,1,DARWIN AIRPORT
2015-12-18,40,135,14015,1,DARWIN AIRPORT
2015-12-19,46,159,14015,1,DARWIN AIRPORT
2015-12-11,10,-33,17126,0,MARREE AERO
2015-12-12,0,-9,17126,0,MARREE AERO
2015-12-13,0,15,17126,0,MARREE AERO
2015-12-14,0,39,17126,0,MARREE AERO
2015-12-15,4,63,17126,0,MARREE AERO
2015-12-16,1,87,17126,0,MARREE AERO
2015-12-17,0,111,17126,0,MARREE AERO
2015-12-18,3,135,17126,0,MARREE AERO
2015-12-19,19,159,17126,0,MARREE AERO
2015-12-11,2,-33,32040,0,TOWNSVILLE AERO
2015-12-12,7,-9,32040,0,TOWNSVILLE AERO
2015-12-13,33,15,32040,1,TOWNSVILLE AERO
2015-12-14,43,39,32040,1,TOWNSVILLE AERO
2015-12-15,36,63,32040,0,TOWNSVILLE AERO
2015-12-16,20,87,32040,0,TOWNSVILLE AERO
2015-12-17,36,111,32040,0,TOWNSVILLE AERO
2015-12-18,43,135,32040,0,TOWNSVILLE AERO
2015-12-19,36,159,32040,0,TOWNSVILLE AERO
2015-12-12,32,-33,14015,1,DARWIN AIRPORT
2015-12-13,40,-9,14015,0,DARWIN AIRPORT
2015-12-14,48,15,14015,1,DARWIN AIRPORT
2015-12-15,56,39,14015,1,DARWIN AIRPORT
2015-12-16,55,63,14015,0,DARWIN AIRPORT
2015-12-17,37,87,14015,1,DARWIN AIRPORT
2015-12-18,40,111,14015,1,DARWIN AIRPORT
2015-12-19,45,135,14015,1,DARWIN AIRPORT
2015-12-20,43,159,14015,1,DARWIN AIRPORT
2015-12-12,0,-33,17126,0,MARREE AERO
2015-12-13,0,-9,17126,0,MARREE AERO
2015-12-14,0,15,17126,0,MARREE AERO
2015-12-15,18,39,17126,0,MARREE AERO
2015-12-16,1,63,17126,0,MARREE AERO
2015-12-17,2,87,17126,0,MARREE AERO
2015-12-18,0,111,17126,0,MARREE AERO
2015-12-19,3,135,17126,0,MARREE AERO
2015-12-20,6,159,17126,1,MARREE AERO
2015-12-12,7,-33,32040,0,TOWNSVILLE AERO
2015-12-13,33,-9,32040,1,TOWNSVILLE AERO
2015-12-14,34,15,32040,1,TOWNSVILLE AERO
2015-12-15,36,39,32040,0,TOWNSVILLE AERO
2015-12-16,31,63,32040,0,TOWNSVILLE AERO
2015-12-17,36,87,32040,0,TOWNSVILLE AERO
2015-12-18,43,111,32040,0,TOWNSVILLE AERO
2015-12-19,37,135,32040,0,TOWNSVILLE AERO
2015-12-20,28,159,32040,0,TOWNSVILLE AERO
2015-12-13,40,-33,14015,0,DARWIN AIRPORT
2015-12-14,44,-9,14015,1,DARWIN AIRPORT
2015-12-15,55,15,14015,1,DARWIN AIRPORT
2015-12-16,55,39,14015,0,DARWIN AIRPORT
2015-12-17,37,63,14015,1,DARWIN AIRPORT
2015-12-18,40,87,14015,1,DARWIN AIRPORT
2015-12-19,45,111,14015,1,DARWIN AIRPORT
2015-12-20,50,135,14015,1,DARWIN AIRPORT
2015-12-21,53,159,14015,1,DARWIN AIRPORT
2015-12-13,0,-33,17126,0,MARREE AERO
2015-12-14,0,-9,17126,0,MARREE AERO
2015-12-15,11,15,17126,0,MARREE AERO
2015-12-16,0,39,17126,0,MARREE AERO
2015-12-17,1,63,17126,0,MARREE AERO
2015-12-18,0,87,17126,0,MARREE AERO
2015-12-19,6,111,17126,0,MARREE AERO
2015-12-20,20,135,17126,1,MARREE AERO
2015-12-21,14,159,17126,1,MARREE AERO
2015-12-13,33,-33,32040,1,TOWNSVILLE AERO
2015-12-14,44,-9,32040,1,TOWNSVILLE AERO
2015-12-15,34,15,32040,0,TOWNSVILLE AERO
2015-12-16,34,39,32040,0,TOWNSVILLE AERO
2015-12-17,12,63,32040,0,TOWNSVILLE AERO
2015-12-18,42,87,32040,0,TOWNSVILLE AERO
2015-12-19,37,111,32040,0,TOWNSVILLE AERO
2015-12-20,28,135,32040,0,TOWNSVILLE AERO
2015-12-21,19,159,32040,0,TOWNSVILLE AERO
2015-12-14,44,-33,14015,1,DARWIN AIRPORT
2015-12-15,51,-9,14015,1,DARWIN AIRPORT
2015-12-16,56,15,14015,0,DARWIN AIRPORT
2015-12-17,41,39,14015,1,DARWIN AIRPORT
2015-12-18,52,63,14015,1,DARWIN AIRPORT
2015-12-19,55,87,14015,1,DARWIN AIRPORT
2015-12-20,62,111,14015,1,DARWIN AIRPORT
2015-12-21,67,135,14015,1,DARWIN AIRPORT
2015-12-22,70,159,14015,1,DARWIN AIRPORT
2015-12-14,0,-33,17126,0,MARREE AERO
2015-12-15,8,-9,17126,0,MARREE AERO
2015-12-16,0,15,17126,0,MARREE AERO
2015-12-17,0,39,17126,0,MARREE AERO
2015-12-18,0,63,17126,0,MARREE AERO
2015-12-19,0,87,17126,0,MARREE AERO
2015-12-20,22,111,17126,1,MARREE AERO
2015-12-21,28,135,17126,1,MARREE AERO
2015-12-22,15,159,17126,0,MARREE AERO
2015-12-14,44,-33,32040,1,TOWNSVILLE AERO
2015-12-15,35,-9,32040,0,TOWNSVILLE AERO
2015-12-16,36,15,32040,0,TOWNSVILLE AERO
2015-12-17,15,39,32040,0,TOWNSVILLE AERO
2015-12-18,38,63,32040,0,TOWNSVILLE AERO
2015-12-19,50,87,32040,0,TOWNSVILLE AERO
2015-12-20,50,111,32040,0,TOWNSVILLE AERO
2015-12-21,34,135,32040,0,TOWNSVILLE AERO
2015-12-22,32,159,32040,1,TOWNSVILLE AERO
2015-12-15,51,-33,14015,1,DARWIN AIRPORT
2015-12-16,56,-9,14015,0,DARWIN AIRPORT
2015-12-17,47,15,14015,1,DARWIN AIRPORT
2015-12-18,54,39,14015,1,DARWIN AIRPORT
2015-12-19,56,63,14015,1,DARWIN AIRPORT
2015-12-20,66,87,14015,1,DARWIN AIRPORT
2015-12-21,74,111,14015,1,DARWIN AIRPORT
2015-12-22,79,135,14015,1,DARWIN AIRPORT
2015-12-23,81,159,14015,1,DARWIN AIRPORT
2015-12-15,8,-33,17126,0,MARREE AERO
2015-12-16,0,-9,17126,0,MARREE AERO
2015-12-17,0,15,17126,0,MARREE AERO
2015-12-18,1,39,17126,0,MARREE AERO
2015-12-19,0,63,17126,0,MARREE AERO
2015-12-20,43,87,17126,1,MARREE AERO
2015-12-21,27,111,17126,1,MARREE AERO
2015-12-22,22,135,17126,0,MARREE AERO
2015-12-23,24,159,17126,0,MARREE AERO
2015-12-15,35,-33,32040,0,TOWNSVILLE AERO
2015-12-16,29,-9,32040,0,TOWNSVILLE AERO
2015-12-17,23,15,32040,0,TOWNSVILLE AERO
2015-12-18,35,39,32040,0,TOWNSVILLE AERO
2015-12-19,37,63,32040,0,TOWNSVILLE AERO
2015-12-20,43,87,32040,0,TOWNSVILLE AERO
2015-12-21,29,111,32040,0,TOWNSVILLE AERO
2015-12-22,34,135,32040,1,TOWNSVILLE AERO
2015-12-23,11,159,32040,0,TOWNSVILLE AERO
2015-12-16,56,-33,14015,0,DARWIN AIRPORT
2015-12-17,44,-9,14015,1,DARWIN AIRPORT
2015-12-18,54,15,14015,1,DARWIN AIRPORT
2015-12-19,56,39,14015,1,DARWIN AIRPORT
2015-12-20,68,63,14015,1,DARWIN AIRPORT
2015-12-21,73,87,14015,1,DARWIN AIRPORT
2015-12-22,79,111,14015,1,DARWIN AIRPORT
2015-12-23,81,135,14015,1,DARWIN AIRPORT
2015-12-24,79,159,14015,1,DARWIN AIRPORT
2015-12-16,29,-33,32040,0,TOWNSVILLE AERO
2015-12-17,17,-9,32040,0,TOWNSVILLE AERO
2015-12-18,35,15,32040,0,TOWNSVILLE AERO
2015-12-19,37,39,32040,0,TOWNSVILLE AERO
2015-12-20,43,63,32040,0,TOWNSVILLE AERO
2015-12-21,29,87,32040,0,TOWNSVILLE AERO
2015-12-22,37,111,32040,1,TOWNSVILLE AERO
2015-12-23,33,135,32040,0,TOWNSVILLE AERO
2015-12-17,44,-33,14015,1,DARWIN AIRPORT
2015-12-18,64,-9,14015,1,DARWIN AIRPORT
2015-12-19,67,15,14015,1,DARWIN AIRPORT
2015-12-20,71,39,14015,1,DARWIN AIRPORT
2015-12-21,78,63,14015,1,DARWIN AIRPORT
2015-12-22,81,87,14015,1,DARWIN AIRPORT
2015-12-23,80,111,14015,1,DARWIN AIRPORT
2015-12-24,79,135,14015,1,DARWIN AIRPORT
2015-12-25,80,159,14015,1,DARWIN AIRPORT
2015-12-17,0,-33,17126,0,MARREE AERO
2015-12-18,0,-9,17126,0,MARREE AERO
2015-12-19,11,15,17126,0,MARREE AERO
2015-12-20,46,39,17126,1,MARREE AERO
2015-12-21,50,63,17126,1,MARREE AERO
2015-12-22,8,87,17126,0,MARREE AERO
2015-12-23,12,111,17126,0,MARREE AERO
2015-12-24,18,135,17126,0,MARREE AERO
2015-12-25,33,159,17126,0,MARREE AERO
2015-12-17,17,-33,32040,0,TOWNSVILLE AERO
2015-12-18,38,-9,32040,0,TOWNSVILLE AERO
2015-12-19,49,15,32040,0,TOWNSVILLE AERO
2015-12-20,36,39,32040,0,TOWNSVILLE AERO
2015-12-21,20,63,32040,0,TOWNSVILLE AERO
2015-12-22,42,87,32040,1,TOWNSVILLE AERO
2015-12-23,50,111,32040,0,TOWNSVILLE AERO
2015-12-24,45,135,32040,0,TOWNSVILLE AERO
2015-12-25,28,159,32040,0,TOWNSVILLE AERO
2015-12-18,64,-33,14015,1,DARWIN AIRPORT
2015-12-19,82,-9,14015,1,DARWIN AIRPORT
2015-12-20,80,15,14015,1,DARWIN AIRPORT
2015-12-21,82,39,14015,1,DARWIN AIRPORT
2015-12-22,86,63,14015,1,DARWIN AIRPORT
2015-12-23,86,87,14015,1,DARWIN AIRPORT
2015-12-24,85,111,14015,1,DARWIN AIRPORT
2015-12-25,83,135,14015,1,DARWIN AIRPORT
2015-12-26,78,159,14015,1,DARWIN AIRPORT
2015-12-18,0,-33,17126,0,MARREE AERO
2015-12-19,6,-9,17126,0,MARREE AERO
2015-12-20,42,15,17126,1,MARREE AERO
2015-12-21,52,39,17126,1,MARREE AERO
2015-12-22,6,63,17126,0,MARREE AERO
2015-12-23,6,87,17126,0,MARREE AERO
2015-12-24,8,111,17126,0,MARREE AERO
2015-12-25,33,135,17126,0,MARREE AERO
2015-12-26,1,159,17126,0,MARREE AERO
2015-12-18,38,-33,32040,0,TOWNSVILLE AERO
2015-12-19,40,-9,32040,0,TOWNSVILLE AERO
2015-12-20,32,15,32040,0,TOWNSVILLE AERO
2015-12-21,21,39,32040,0,TOWNSVILLE AERO
2015-12-22,38,63,32040,1,TOWNSVILLE AERO
2015-12-23,56,87,32040,0,TOWNSVILLE AERO
2015-12-24,66,111,32040,0,TOWNSVILLE AERO
2015-12-25,68,135,32040,0,TOWNSVILLE AERO
2015-12-26,52,159,32040,0,TOWNSVILLE AERO
2015-12-19,82,-33,14015,1,DARWIN AIRPORT
2015-12-20,82,-9,14015,1,DARWIN AIRPORT
2015-12-21,84,15,14015,1,DARWIN AIRPORT
2015-12-22,88,39,14015,1,DARWIN AIRPORT
2015-12-23,89,63,14015,1,DARWIN AIRPORT
2015-12-24,83,87,14015,1,DARWIN AIRPORT
2015-12-25,79,111,14015,1,DARWIN AIRPORT
2015-12-26,80,135,14015,1,DARWIN AIRPORT
2015-12-27,82,159,14015,1,DARWIN AIRPORT
2015-12-19,6,-33,17126,0,MARREE AERO
2015-12-20,66,-9,17126,1,MARREE AERO
2015-12-21,62,15,17126,1,MARREE AERO
2015-12-22,21,39,17126,0,MARREE AERO
2015-12-23,21,63,17126,0,MARREE AERO
2015-12-24,15,87,17126,0,MARREE AERO
2015-12-25,40,111,17126,0,MARREE AERO
2015-12-26,21,135,17126,0,MARREE AERO
2015-12-27,0,159,17126,0,MARREE AERO
2015-12-20,82,-33,14015,1,DARWIN AIRPORT
2015-12-21,83,-9,14015,1,DARWIN AIRPORT
2015-12-22,84,15,14015,1,DARWIN AIRPORT
2015-12-23,85,39,14015,1,DARWIN AIRPORT
2015-12-24,85,63,14015,1,DARWIN AIRPORT
2015-12-25,77,87,14015,1,DARWIN AIRPORT
2015-12-26,71,111,14015,1,DARWIN AIRPORT
2015-12-27,72,135,14015,1,DARWIN AIRPORT
2015-12-28,72,159,14015,0,DARWIN AIRPORT
2015-12-20,66,-33,17126,1,MARREE AERO
2015-12-21,76,-9,17126,1,MARREE AERO
2015-12-22,33,15,17126,0,MARREE AERO
2015-12-23,23,39,17126,0,MARREE AERO
2015-12-24,1,63,17126,0,MARREE AERO
2015-12-25,9,87,17126,0,MARREE AERO
2015-12-26,0,111,17126,0,MARREE AERO
2015-12-27,3,135,17126,0,MARREE AERO
2015-12-28,4,159,17126,0,MARREE AERO
2015-12-20,39,-33,32040,0,TOWNSVILLE AERO
2015-12-21,30,-9,32040,0,TOWNSVILLE AERO
2015-12-22,31,15,32040,1,TOWNSVILLE AERO
2015-12-23,60,39,32040,0,TOWNSVILLE AERO
2015-12-24,83,63,32040,0,TOWNSVILLE AERO
2015-12-25,77,87,32040,0,TOWNSVILLE AERO
2015-12-26,71,111,32040,0,TOWNSVILLE AERO
2015-12-27,60,135,32040,0,TOWNSVILLE AERO
2015-12-28,53,159,32040,1,TOWNSVILLE AERO
2015-12-21,83,-33,14015,1,DARWIN AIRPORT
2015-12-22,92,-9,14015,1,DARWIN AIRPORT
